HJD mag emag
2455309.7589699 15.175 0.054
2455818.52390016 15.101 0.057
2456160.60001347 15.047 0.051
2456484.58745569 15.14 0.059
2456133.71639878 15.154 0.057
2456477.63061378 15.024 0.05
2456115.61282453 15.062 0.053
2455434.65834223 15.056 0.054
2456109.64102519 15.148 0.059
2456161.56627288 15.145 0.058
2456020.7677059 15.095 0.057
2456094.67810458 15.061 0.055
2456480.70307838 15.042 0.052
2456476.55561724 15.029 0.054
2455328.75649563 15.142 0.059
2456129.67719471 14.995 0.05
2456477.52743466 15.104 0.056
2456511.61833425 15.052 0.055
2456102.58549545 15.108 0.058
2456102.73475181 15.071 0.055
2456127.58678205 15.084 0.057
2456005.8355524 15.062 0.056
2456526.60220779 15.086 0.057
2457229.55223349 15.107 0.063
2456510.61628162 15.031 0.055
2457229.74547919 15.144 0.065
2456114.62605421 15.062 0.055
2455829.59314994 15.021 0.057
2455844.54941545 15.025 0.057
2456538.59069138 15.179 0.064
2456789.68879582 15.157 0.065
2456477.57984695 15.152 0.063
2456095.63274054 15.029 0.058
2456106.7700705 15.119 0.071
2456162.64197332 15.105 0.063
2456536.5384378 15.208 0.066
2456537.6098039 15.076 0.06
2456745.89754341 15.17 0.066
2456132.64440217 15.108 0.059
2456790.65793362 15.126 0.064
2456479.56274835 15.078 0.058
2456113.58834037 15.117 0.062
2456125.72347952 15.138 0.062
2456806.71366909 15.026 0.06
2455858.51018585 15.119 0.065
2456144.6836307 15.257 0.078
2456573.49646966 15.132 0.067
2456804.7066316 15.208 0.118
2457225.505621 15.112 0.07
2457273.56285804 15.111 0.065
2457242.60842835 14.944 0.073
2456479.79998416 15.198 0.075
2456536.58374851 15.189 0.078
2456510.48315386 15.08 0.067
2456146.70396897 15.328 0.117
2456479.70592536 15.29 0.099
2457272.58666747 15.255 0.09
