HJD mag emag
2456160.60001347 15.364 0.067
2456484.58745569 15.373 0.071
2456133.71639878 15.361 0.068
2456477.63061378 15.281 0.063
2456089.7007663 15.389 0.069
2456115.61282453 15.439 0.073
2456109.64102519 15.369 0.071
2456161.56627288 15.32 0.067
2456094.67810458 15.369 0.071
2456480.70307838 15.31 0.066
2456476.55561724 15.348 0.071
2456129.67719471 15.427 0.074
2456477.52743466 15.411 0.075
2456511.61833425 15.365 0.072
2456476.61999909 15.449 0.078
2456742.84715366 15.41 0.076
2456102.58549545 15.445 0.077
2456102.73475181 15.446 0.08
2456127.58678205 15.369 0.073
2456526.60220779 15.416 0.077
2457229.55223349 15.413 0.078
2456510.61628162 15.458 0.08
2457229.74547919 15.405 0.081
2456114.62605421 15.347 0.069
2456464.77626912 15.419 0.076
2455829.59314994 15.417 0.081
2456512.63053775 15.438 0.081
2456734.80947703 15.288 0.072
2456538.59069138 15.371 0.076
2456789.68879582 15.325 0.074
2456477.57984695 15.364 0.076
2456095.63274054 15.318 0.077
2456106.7700705 15.483 0.082
2456162.64197332 15.376 0.076
2456536.5384378 15.454 0.081
2456537.6098039 15.49 0.086
2456745.89754341 15.415 0.085
2456132.64440217 15.415 0.078
2456790.65793362 15.396 0.079
2456479.56274835 15.507 0.093
2456113.58834037 15.551 0.092
2456125.72347952 15.395 0.084
2455794.69893252 15.554 0.095
2456806.71366909 15.411 0.079
2455858.51018585 15.671 0.105
2456144.6836307 15.539 0.101
2456573.49646966 15.444 0.093
2456804.7066316 15.024 0.074
2457225.505621 15.289 0.074
2457273.56285804 15.91 0.133
2456479.79998416 15.535 0.101
2456510.48315386 15.778 0.132
2456424.88940529 15.505 0.123
2456479.70592536 15.47 0.093
2456563.57868992 15.525 0.118
