HJD mag emag
2455309.7589699 15.397 0.067
2455818.52390016 15.389 0.073
2456160.60001347 15.352 0.066
2456484.58745569 15.659 0.091
2456133.71639878 15.334 0.066
2456477.63061378 15.429 0.071
2456089.7007663 15.295 0.064
2456115.61282453 15.319 0.066
2455434.65834223 15.369 0.07
2456109.64102519 15.309 0.067
2456161.56627288 15.362 0.069
2456020.7677059 15.3 0.067
2456094.67810458 15.411 0.073
2456480.70307838 15.408 0.072
2456476.55561724 15.744 0.1
2455328.75649563 15.328 0.069
2456129.67719471 15.35 0.068
2456477.52743466 15.629 0.088
2456511.61833425 15.543 0.085
2456476.61999909 15.512 0.08
2456742.84715366 15.354 0.07
2456102.58549545 15.387 0.073
2456102.73475181 15.31 0.068
2456127.58678205 15.29 0.068
2456005.8355524 15.351 0.071
2456526.60220779 15.634 0.092
2457229.55223349 15.365 0.075
2456510.61628162 15.607 0.091
2457229.74547919 15.892 0.124
2456114.62605421 15.363 0.07
2456464.77626912 15.442 0.076
2455829.59314994 15.309 0.073
2456512.63053775 15.624 0.093
2455844.54941545 15.304 0.071
2456734.80947703 15.466 0.082
2456538.59069138 15.694 0.1
2456789.68879582 15.538 0.09
2456477.57984695 15.577 0.092
2456095.63274054 15.54 0.097
2456106.7700705 15.443 0.087
2456162.64197332 15.407 0.079
2456536.5384378 15.88 0.118
2456537.6098039 15.542 0.09
2456745.89754341 15.402 0.079
2456132.64440217 15.358 0.073
2456790.65793362 15.791 0.112
2456479.56274835 15.595 0.091
2456113.58834037 15.374 0.078
2456125.72347952 15.395 0.08
2455794.69893252 15.413 0.085
2456806.71366909 15.577 0.093
2455858.51018585 15.417 0.083
2456144.6836307 15.408 0.088
2456573.49646966 15.639 0.104
2456804.7066316 15.94 0.22
2457225.505621 15.405 0.087
2457273.56285804 15.443 0.088
2457242.60842835 15.261 0.093
2455834.55712109 15.364 0.091
2456479.79998416 15.531 0.107
2456536.58374851 15.968 0.146
2456510.48315386 15.988 0.144
2456146.70396897 15.46 0.117
2456424.88940529 15.715 0.168
2456479.70592536 15.599 0.119
2457272.58666747 15.508 0.111
2456563.57868992 15.885 0.187
