HJD mag emag
2455309.7589699 16.149 0.13
2456160.60001347 16.07 0.124
2456484.58745569 16.25 0.152
2456133.71639878 16.194 0.142
2456477.63061378 16.081 0.127
2456089.7007663 16.34 0.159
2456115.61282453 16.218 0.143
2455434.65834223 16.3 0.16
2456109.64102519 16.486 0.189
2456161.56627288 16.279 0.155
2456020.7677059 16.058 0.132
2456094.67810458 16.237 0.151
2456480.70307838 16.179 0.142
2456476.55561724 16.531 0.198
2455328.75649563 16.236 0.153
2456129.67719471 16.279 0.154
2456477.52743466 16.192 0.146
2456511.61833425 16.361 0.171
2456476.61999909 16.226 0.149
2456742.84715366 16.179 0.146
2456102.58549545 16.33 0.167
2456102.73475181 16.415 0.177
2456127.58678205 16.328 0.168
2456005.8355524 16.228 0.154
2456526.60220779 16.1 0.139
2457229.55223349 16.415 0.186
2456510.61628162 16.406 0.184
2457229.74547919 16.23 0.163
2456114.62605421 16.108 0.135
2456464.77626912 16.271 0.157
2455829.59314994 16.28 0.172
2456512.63053775 16.58 0.215
2456734.80947703 16.342 0.175
2456538.59069138 16.504 0.203
2456789.68879582 16.497 0.205
2456162.64197332 16.455 0.191
2456536.5384378 16.34 0.18
2456537.6098039 16.396 0.191
2456745.89754341 16.156 0.153
2456132.64440217 16.234 0.159
2456790.65793362 16.158 0.154
2455794.69893252 16.353 0.194
2456806.71366909 16.493 0.202
2457225.505621 16.387 0.195
2457273.56285804 16.019 0.143
