HJD mag emag
2455309.7589699 16.415 0.16
2455818.52390016 16.272 0.156
2456160.60001347 16.26 0.145
2456484.58745569 16.236 0.15
2456089.7007663 16.295 0.153
2456115.61282453 16.233 0.145
2456109.64102519 16.226 0.151
2456161.56627288 16.404 0.17
2456020.7677059 16.433 0.18
2456480.70307838 16.295 0.155
2456476.55561724 16.211 0.149
2455328.75649563 16.299 0.16
2456477.52743466 16.132 0.137
2456511.61833425 16.273 0.158
2456742.84715366 16.195 0.145
2456102.58549545 16.305 0.163
2456102.73475181 16.301 0.159
2456127.58678205 16.36 0.172
2456005.8355524 16.542 0.2
2456526.60220779 16.292 0.162
2457229.55223349 16.284 0.167
2456510.61628162 16.274 0.162
2457229.74547919 16.149 0.153
2456464.77626912 16.387 0.171
2455829.59314994 16.384 0.188
2456512.63053775 16.315 0.168
2455844.54941545 16.532 0.204
2456734.80947703 16.355 0.179
2456538.59069138 16.309 0.171
2456789.68879582 16.382 0.185
2456477.57984695 16.253 0.166
2456095.63274054 16.239 0.173
2456106.7700705 16.508 0.22
2456162.64197332 16.556 0.21
2456536.5384378 16.307 0.171
2456537.6098039 16.364 0.184
2456745.89754341 16.362 0.183
2456132.64440217 16.316 0.168
2456125.72347952 16.511 0.208
2455794.69893252 16.529 0.218
2456806.71366909 16.444 0.197
2456144.6836307 16.498 0.223
2457273.56285804 16.557 0.225
2456510.48315386 16.553 0.234
