HJD mag emag
2455309.7589699 16.661 0.202
2456160.60001347 16.597 0.196
2456484.58745569 16.621 0.209
2456133.71639878 16.647 0.208
2456477.63061378 16.568 0.191
2456089.7007663 16.455 0.175
2456115.61282453 16.562 0.194
2456109.64102519 16.642 0.214
2456161.56627288 16.676 0.215
2456020.7677059 16.567 0.202
2456094.67810458 16.723 0.227
2456476.55561724 16.569 0.206
2456129.67719471 16.519 0.19
2456477.52743466 16.5 0.188
2456511.61833425 16.58 0.209
2456476.61999909 16.866 0.255
2456742.84715366 16.661 0.219
2456102.58549545 16.677 0.221
2456102.73475181 16.591 0.208
2456127.58678205 17.01 0.295
2456005.8355524 16.772 0.244
2456526.60220779 16.627 0.219
2457229.55223349 16.818 0.263
2456510.61628162 16.917 0.283
2456464.77626912 16.97 0.28
2456512.63053775 16.602 0.218
2456477.57984695 16.648 0.233
