HJD mag emag
2455309.7589699 15.629 0.082
2455818.52390016 15.603 0.089
2456160.60001347 15.763 0.095
2456484.58745569 15.731 0.097
2456133.71639878 15.666 0.089
2456477.63061378 15.612 0.085
2456089.7007663 15.683 0.09
2456115.61282453 15.622 0.085
2455434.65834223 15.679 0.093
2456109.64102519 15.872 0.112
2456161.56627288 15.652 0.09
2456020.7677059 15.546 0.084
2456094.67810458 15.626 0.089
2456480.70307838 15.719 0.095
2456476.55561724 15.829 0.108
2455328.75649563 15.782 0.103
2456129.67719471 15.637 0.088
2456477.52743466 15.881 0.111
2456511.61833425 15.651 0.093
2456476.61999909 15.632 0.089
2456742.84715366 15.709 0.097
2456102.58549545 15.634 0.091
2456102.73475181 15.589 0.087
2456127.58678205 15.545 0.085
2456005.8355524 15.662 0.094
2456526.60220779 15.617 0.091
2457229.55223349 15.745 0.105
2456510.61628162 15.71 0.101
2457229.74547919 15.728 0.106
2456464.77626912 15.66 0.092
2455829.59314994 15.734 0.107
2456512.63053775 15.814 0.112
2455844.54941545 15.84 0.113
2456734.80947703 15.804 0.11
2456538.59069138 15.683 0.1
2456789.68879582 15.632 0.097
2456477.57984695 15.622 0.1
2456095.63274054 15.499 0.097
2456162.64197332 15.612 0.092
2456536.5384378 15.748 0.108
2456132.64440217 15.6 0.092
2456790.65793362 15.788 0.111
2456479.56274835 15.606 0.093
2456113.58834037 15.582 0.095
2456125.72347952 15.742 0.111
2455794.69893252 15.86 0.128
2456806.71366909 15.676 0.1
2455858.51018585 15.542 0.094
2456804.7066316 15.876 0.219
2457225.505621 15.715 0.109
2457273.56285804 15.781 0.117
