HJD mag emag
2455309.7589699 16.232 0.142
2455818.52390016 16.208 0.152
2456160.60001347 16.407 0.167
2456484.58745569 16.203 0.147
2456133.71639878 16.106 0.132
2456477.63061378 16.218 0.144
2456089.7007663 16.376 0.164
2456115.61282453 16.417 0.17
2455434.65834223 16.358 0.17
2456109.64102519 16.177 0.143
2456161.56627288 16.361 0.164
2456020.7677059 16.509 0.193
2456094.67810458 16.224 0.148
2456480.70307838 16.165 0.141
2456476.55561724 16.194 0.149
2455328.75649563 16.441 0.185
2456129.67719471 16.282 0.155
2456477.52743466 16.256 0.153
2456511.61833425 16.05 0.13
2456476.61999909 16.188 0.145
2456742.84715366 15.976 0.121
2456102.58549545 16.343 0.165
2456102.73475181 16.166 0.143
2456127.58678205 16.362 0.173
2456005.8355524 16.304 0.166
2456526.60220779 16.297 0.166
2457229.55223349 16.165 0.153
2456510.61628162 16.196 0.154
2457229.74547919 16.227 0.166
2456114.62605421 16.14 0.14
2456464.77626912 16.472 0.184
2456512.63053775 16.202 0.156
2455844.54941545 16.594 0.217
2456734.80947703 16.227 0.158
2456789.68879582 16.541 0.21
2456477.57984695 16.217 0.166
2456162.64197332 16.15 0.15
2456537.6098039 16.176 0.159
2456132.64440217 16.281 0.165
2456790.65793362 16.318 0.174
2456479.56274835 16.323 0.176
2456125.72347952 16.314 0.183
2456806.71366909 16.301 0.172
2456573.49646966 16.223 0.178
2457273.56285804 16.348 0.191
