HJD mag emag
2455309.7589699 14.576 0.032
2456160.60001347 14.499 0.031
2456133.71639878 14.416 0.029
2456477.63061378 14.618 0.035
2456089.7007663 14.591 0.034
2456115.61282453 14.549 0.033
2456161.56627288 14.641 0.037
2456020.7677059 14.564 0.035
2456480.70307838 14.652 0.037
2456476.55561724 14.521 0.034
2456129.67719471 14.527 0.033
2456511.61833425 14.649 0.038
2456476.61999909 14.561 0.037
2456102.73475181 14.551 0.036
2456005.8355524 14.513 0.035
2457229.55223349 14.546 0.036
2456510.61628162 14.615 0.038
2457229.74547919 14.547 0.038
2456114.62605421 14.607 0.036
2456464.77626912 14.439 0.032
2455829.59314994 14.543 0.037
2456734.80947703 14.56 0.038
2456538.59069138 14.426 0.033
2456789.68879582 14.531 0.036
2456477.57984695 14.442 0.033
2456095.63274054 14.432 0.034
2456106.7700705 14.39 0.032
2456536.5384378 14.63 0.039
2456537.6098039 14.445 0.034
2456745.89754341 14.626 0.041
2456132.64440217 14.63 0.04
2456790.65793362 14.583 0.038
2456113.58834037 14.423 0.034
2455794.69893252 14.569 0.039
2456806.71366909 14.517 0.036
2456144.6836307 14.392 0.036
2457225.505621 14.485 0.037
2457273.56285804 14.39 0.035
2456424.88940529 14.203 0.034
