HJD mag emag
2455309.7589699 16.941 0.248
2455818.52390016 16.754 0.235
2456160.60001347 16.649 0.203
2456484.58745569 16.767 0.231
2456133.71639878 16.739 0.222
2456477.63061378 16.625 0.199
2456089.7007663 16.756 0.224
2456115.61282453 16.681 0.21
2456109.64102519 16.506 0.187
2456020.7677059 16.78 0.24
2456094.67810458 16.646 0.212
2456476.55561724 16.671 0.22
2456129.67719471 16.729 0.225
2456477.52743466 16.879 0.258
2456476.61999909 16.902 0.269
2456742.84715366 17.092 0.31
2456102.58549545 16.778 0.24
2456102.73475181 16.709 0.227
2456127.58678205 16.812 0.25
2456510.61628162 16.902 0.276
2455829.59314994 17.166 0.352
2456106.7700705 17.096 0.319
