HJD mag emag
2455309.7589699 15.677 0.085
2456160.60001347 15.559 0.08
2456484.58745569 15.61 0.087
2456133.71639878 15.598 0.084
2456477.63061378 15.61 0.085
2456089.7007663 15.62 0.086
2456115.61282453 15.658 0.089
2456109.64102519 15.785 0.103
2456161.56627288 15.697 0.094
2456094.67810458 15.647 0.09
2456480.70307838 15.603 0.085
2456476.55561724 15.681 0.095
2455328.75649563 15.646 0.09
2456129.67719471 15.731 0.097
2456477.52743466 15.645 0.09
2456511.61833425 15.683 0.095
2456476.61999909 15.692 0.094
2456742.84715366 15.654 0.092
2456102.58549545 15.654 0.093
2456102.73475181 15.696 0.095
2456127.58678205 15.607 0.09
2456526.60220779 15.583 0.088
2457229.55223349 15.709 0.101
2456510.61628162 15.637 0.094
2457229.74547919 15.651 0.099
2456114.62605421 15.776 0.101
2456464.77626912 15.531 0.083
2456512.63053775 15.667 0.097
2456734.80947703 15.749 0.105
2456538.59069138 15.658 0.097
2456789.68879582 15.739 0.107
2456477.57984695 15.861 0.119
2456095.63274054 15.909 0.132
2456106.7700705 15.876 0.128
2456162.64197332 15.708 0.101
2456536.5384378 15.71 0.102
2456537.6098039 15.693 0.103
2456745.89754341 15.702 0.103
2456132.64440217 15.775 0.105
2456790.65793362 15.762 0.108
2456479.56274835 15.758 0.109
2456113.58834037 15.752 0.111
2456125.72347952 15.75 0.11
2455794.69893252 15.765 0.115
2456806.71366909 15.677 0.102
2456144.6836307 15.811 0.122
2456573.49646966 15.62 0.102
2456804.7066316 15.878 0.213
2457225.505621 15.804 0.119
2457273.56285804 15.867 0.125
2456479.79998416 15.733 0.13
2456536.58374851 15.703 0.115
2456510.48315386 15.794 0.123
2456146.70396897 15.815 0.143
2456479.70592536 15.715 0.117
2457272.58666747 15.855 0.15
2456563.57868992 15.9 0.175
