HJD mag emag
2455309.7589699 16.734 0.214
2455818.52390016 16.958 0.285
2456160.60001347 16.742 0.22
2456484.58745569 16.641 0.211
2456133.71639878 16.687 0.215
2456477.63061378 16.716 0.218
2456089.7007663 16.662 0.208
2456115.61282453 16.946 0.265
2455434.65834223 16.691 0.225
2456109.64102519 16.873 0.256
2456161.56627288 16.832 0.245
2456020.7677059 16.5 0.19
2456094.67810458 16.649 0.212
2456480.70307838 16.698 0.219
2456476.55561724 16.649 0.218
2455328.75649563 16.926 0.276
2456129.67719471 16.859 0.252
2456477.52743466 16.61 0.207
2456511.61833425 16.76 0.239
2456476.61999909 16.738 0.241
2456742.84715366 16.634 0.214
2456102.58549545 16.683 0.221
2456102.73475181 16.903 0.274
2456127.58678205 16.715 0.23
2456005.8355524 16.692 0.23
2456526.60220779 16.716 0.235
2457229.55223349 16.734 0.245
2456510.61628162 17.164 0.343
2457229.74547919 16.724 0.254
2456114.62605421 17.114 0.316
2456464.77626912 16.678 0.218
2455829.59314994 16.716 0.249
2456512.63053775 16.737 0.245
2455844.54941545 17.083 0.325
2456734.80947703 16.854 0.271
2456538.59069138 16.794 0.259
2456789.68879582 17.032 0.318
2456477.57984695 16.827 0.265
2456106.7700705 16.723 0.248
2456536.5384378 17.073 0.322
2456537.6098039 16.912 0.292
2456745.89754341 17.042 0.326
2456132.64440217 16.853 0.267
2456790.65793362 16.824 0.269
2456806.71366909 17.073 0.325
2457225.505621 16.906 0.303
