HJD mag emag
2455309.7589699 15.127 0.052
2455818.52390016 14.987 0.051
2456160.60001347 15.077 0.052
2456484.58745569 14.967 0.049
2456133.71639878 14.948 0.047
2456477.63061378 14.919 0.046
2456089.7007663 15.033 0.05
2456115.61282453 14.955 0.047
2455434.65834223 14.971 0.05
2456109.64102519 14.975 0.05
2456161.56627288 14.978 0.049
2456020.7677059 14.848 0.045
2456094.67810458 14.955 0.049
2456480.70307838 14.773 0.041
2455328.75649563 15.029 0.052
2456129.67719471 14.972 0.049
2456477.52743466 14.94 0.048
2456476.61999909 14.944 0.048
2456102.58549545 15 0.052
2456102.73475181 14.957 0.049
2456127.58678205 14.938 0.05
2456005.8355524 14.88 0.048
2457229.55223349 15.05 0.057
2456510.61628162 14.857 0.047
2456114.62605421 14.922 0.047
2456464.77626912 15.029 0.053
2455829.59314994 15.039 0.058
2456512.63053775 14.953 0.051
2455844.54941545 15.006 0.054
2456734.80947703 14.95 0.052
2456538.59069138 14.911 0.05
2456789.68879582 14.973 0.054
2456477.57984695 14.941 0.053
2456095.63274054 14.911 0.055
2456106.7700705 14.967 0.058
2456162.64197332 15.002 0.055
2456536.5384378 14.882 0.049
2456537.6098039 14.891 0.05
2456745.89754341 15.026 0.057
2456132.64440217 14.995 0.053
2456790.65793362 14.944 0.053
2456479.56274835 14.959 0.052
2456113.58834037 14.957 0.054
2456125.72347952 14.959 0.054
2455794.69893252 15.007 0.059
2456806.71366909 15.038 0.058
2455858.51018585 15.018 0.059
2456144.6836307 14.951 0.058
2456804.7066316 15.072 0.106
2457225.505621 15.046 0.064
2457273.56285804 15.091 0.064
2457242.60842835 14.832 0.064
2455834.55712109 14.906 0.062
2456479.79998416 14.874 0.06
2456510.48315386 14.924 0.057
2456146.70396897 14.945 0.072
