HJD mag emag
2455818.52390016 14.298 0.028
2456160.60001347 14.293 0.026
2455434.65834223 14.2 0.026
2456161.56627288 14.307 0.027
2456476.55561724 14.215 0.026
2456129.67719471 14.3 0.027
2456511.61833425 14.288 0.028
2456526.60220779 14.255 0.027
2456510.61628162 14.31 0.029
2457229.74547919 14.151 0.027
2456464.77626912 14.27 0.026
2455829.59314994 14.265 0.029
2456512.63053775 14.257 0.028
2455844.54941545 14.234 0.028
2456734.80947703 14.227 0.027
2456095.63274054 14.196 0.027
2456106.7700705 14.202 0.031
2456536.5384378 14.336 0.03
2456537.6098039 14.216 0.028
2456132.64440217 14.314 0.029
2456479.56274835 14.227 0.028
2455794.69893252 14.193 0.029
2455858.51018585 14.21 0.028
2456144.6836307 14.267 0.031
2457273.56285804 14.224 0.03
2457242.60842835 14.131 0.036
2456146.70396897 14.203 0.037
