HJD mag emag
2455309.7589699 15.104 0.052
2456160.60001347 14.993 0.048
2456484.58745569 15.003 0.051
2456089.7007663 15.068 0.053
2456115.61282453 14.965 0.048
2456109.64102519 15.017 0.053
2456020.7677059 15.058 0.055
2456094.67810458 14.993 0.051
2456480.70307838 14.988 0.05
2456476.55561724 15.052 0.055
2456477.52743466 15.008 0.051
2456511.61833425 14.973 0.052
2456476.61999909 15.029 0.052
2456742.84715366 15.046 0.054
2456102.58549545 14.986 0.052
2456102.73475181 15.006 0.052
2456127.58678205 15.014 0.054
2456005.8355524 15.072 0.057
2457229.55223349 15.047 0.057
2456510.61628162 14.941 0.052
2457229.74547919 14.968 0.054
