HJD mag emag
2455309.7589699 13.326 0.01
2455818.52390016 13.192 0.01
2456160.60001347 13.235 0.01
2456484.58745569 13.31 0.011
2456133.71639878 13.198 0.01
2456477.63061378 13.323 0.011
2456089.7007663 13.213 0.01
2456115.61282453 13.224 0.01
2455434.65834223 13.206 0.01
2456109.64102519 13.237 0.011
2456161.56627288 13.245 0.01
2456020.7677059 13.253 0.011
2456094.67810458 13.205 0.01
2456480.70307838 13.311 0.011
2456476.55561724 13.314 0.011
2455328.75649563 13.234 0.011
2456129.67719471 13.219 0.01
2456477.52743466 13.32 0.012
2456511.61833425 13.316 0.011
2456476.61999909 13.315 0.011
2456742.84715366 13.337 0.012
2456102.58549545 13.234 0.011
2456102.73475181 13.221 0.011
2456127.58678205 13.24 0.011
2456005.8355524 13.241 0.011
2456526.60220779 13.294 0.011
2456510.61628162 13.303 0.012
2457229.74547919 13.418 0.014
2456114.62605421 13.228 0.011
2456464.77626912 13.291 0.011
2455829.59314994 13.212 0.011
2456512.63053775 13.326 0.012
2455844.54941545 13.211 0.011
2456734.80947703 13.331 0.013
2456538.59069138 13.319 0.012
2456789.68879582 13.328 0.013
2456477.57984695 13.33 0.012
2456095.63274054 13.215 0.011
2456106.7700705 13.232 0.011
2456162.64197332 13.246 0.011
2456745.89754341 13.332 0.012
2456132.64440217 13.218 0.011
2456790.65793362 13.319 0.012
2456479.56274835 13.32 0.013
2456113.58834037 13.242 0.012
2456125.72347952 13.202 0.012
2456806.71366909 13.317 0.013
2455858.51018585 13.216 0.012
2456144.6836307 13.222 0.013
2456573.49646966 13.303 0.013
2456804.7066316 13.313 0.015
2457225.505621 13.351 0.013
2456479.79998416 13.301 0.014
2456146.70396897 13.184 0.013
2456424.88940529 13.292 0.016
