HJD mag emag
2455309.7589699 15.295 0.061
2455818.52390016 15.161 0.06
2456160.60001347 15.177 0.056
2456484.58745569 15.189 0.06
2456133.71639878 15.235 0.061
2456477.63061378 15.178 0.058
2456089.7007663 15.229 0.061
2456115.61282453 15.222 0.06
2455434.65834223 15.224 0.063
2456109.64102519 15.201 0.062
2456161.56627288 15.204 0.061
2456020.7677059 15.138 0.059
2456094.67810458 15.222 0.063
2456480.70307838 15.213 0.061
2456476.55561724 15.29 0.069
2455328.75649563 15.159 0.059
2456129.67719471 15.205 0.061
2456477.52743466 15.273 0.066
2456511.61833425 15.267 0.067
2456476.61999909 15.272 0.067
2456742.84715366 15.28 0.068
2456102.58549545 15.205 0.063
2456102.73475181 15.193 0.064
2456127.58678205 15.227 0.065
2456005.8355524 15.163 0.062
2456526.60220779 15.267 0.067
2457229.55223349 15.272 0.069
2456510.61628162 15.238 0.066
2457229.74547919 15.269 0.072
2456114.62605421 15.208 0.061
2456464.77626912 15.222 0.063
2455829.59314994 15.307 0.073
2456512.63053775 15.27 0.07
2455844.54941545 15.124 0.06
2456734.80947703 15.263 0.071
2456538.59069138 15.283 0.07
2456477.57984695 15.286 0.071
2456162.64197332 15.252 0.067
2456132.64440217 15.228 0.067
2456804.7066316 15.23 0.09
2457225.505621 15.255 0.071
2457273.56285804 15.251 0.074
2456563.57868992 15.267 0.094
