HJD mag emag
2455818.52390016 13.823 0.018
2456160.60001347 13.857 0.017
2456484.58745569 13.876 0.018
2456133.71639878 13.824 0.017
2456477.63061378 13.876 0.018
2456089.7007663 13.911 0.019
2456115.61282453 13.864 0.018
2455434.65834223 13.822 0.018
2456109.64102519 13.907 0.019
2456161.56627288 13.877 0.018
2456020.7677059 13.905 0.019
2456094.67810458 13.874 0.019
2456480.70307838 13.865 0.018
2456476.55561724 13.879 0.019
2455328.75649563 13.865 0.019
2456129.67719471 13.84 0.018
2456477.52743466 13.842 0.018
2456476.61999909 13.844 0.019
2456742.84715366 13.865 0.019
2456102.58549545 13.853 0.019
2456102.73475181 13.835 0.018
2456127.58678205 13.847 0.018
2456005.8355524 13.84 0.019
2456526.60220779 13.827 0.019
2456510.61628162 13.845 0.019
2457229.74547919 13.886 0.021
2456114.62605421 13.832 0.019
2456464.77626912 13.81 0.018
2455829.59314994 13.806 0.019
2456512.63053775 13.833 0.019
2455844.54941545 13.828 0.019
2456734.80947703 13.842 0.019
2456538.59069138 13.789 0.019
2456789.68879582 13.797 0.019
2456477.57984695 13.827 0.019
2456095.63274054 13.833 0.019
2456106.7700705 13.836 0.019
2456162.64197332 13.76 0.018
2456536.5384378 13.828 0.019
2456537.6098039 13.787 0.019
2456745.89754341 13.834 0.02
2456132.64440217 13.862 0.02
2456790.65793362 13.794 0.019
2456113.58834037 13.816 0.019
2456125.72347952 13.754 0.019
2455794.69893252 13.809 0.019
2456806.71366909 13.778 0.02
2456144.6836307 13.722 0.02
2456573.49646966 13.791 0.02
