HJD mag emag
2456160.60001347 13.07 0.01
2456133.71639878 13.019 0.01
2456089.7007663 13.053 0.01
2456115.61282453 13.026 0.01
2455434.65834223 13.013 0.01
2456109.64102519 13.051 0.01
2456161.56627288 13.069 0.01
2456020.7677059 13.034 0.01
2456094.67810458 13.049 0.01
2456129.67719471 13.074 0.01
2456511.61833425 13.021 0.01
2456102.73475181 13.082 0.01
2456127.58678205 13.047 0.01
2456005.8355524 13.012 0.01
2457229.74547919 12.995 0.01
2456114.62605421 13.048 0.01
2456095.63274054 13.028 0.01
2456106.7700705 13.06 0.01
2456162.64197332 13.014 0.01
2456132.64440217 13.058 0.01
2456790.65793362 13.01 0.01
2456125.72347952 13.048 0.01
2457242.60842835 13.124 0.014
