HJD mag emag
2455309.7589699 13.982 0.018
2455818.52390016 13.94 0.02
2456160.60001347 13.929 0.018
2456484.58745569 13.91 0.019
2456477.63061378 13.945 0.019
2456089.7007663 13.921 0.019
2456115.61282453 13.908 0.018
2455434.65834223 13.89 0.019
2456109.64102519 13.919 0.019
2456161.56627288 13.924 0.019
2456020.7677059 13.935 0.02
2456094.67810458 13.909 0.019
2456480.70307838 13.923 0.019
2456476.55561724 13.899 0.019
2456129.67719471 13.926 0.019
2456477.52743466 13.88 0.019
2456511.61833425 13.897 0.019
2456476.61999909 13.92 0.02
2456742.84715366 13.88 0.019
2456102.58549545 13.906 0.02
2456102.73475181 13.905 0.019
2456127.58678205 13.873 0.019
2456005.8355524 13.907 0.02
2456526.60220779 13.908 0.02
2457229.55223349 13.863 0.02
2456510.61628162 13.882 0.02
2457229.74547919 13.974 0.023
2456114.62605421 13.875 0.019
2456464.77626912 13.876 0.019
2455829.59314994 13.902 0.021
2456512.63053775 13.902 0.02
2455844.54941545 13.88 0.02
2456734.80947703 13.812 0.019
2456538.59069138 13.889 0.02
2456789.68879582 13.832 0.02
2456477.57984695 13.849 0.019
2456095.63274054 13.846 0.02
2456106.7700705 13.894 0.02
2456162.64197332 13.865 0.02
2456536.5384378 13.856 0.02
2456537.6098039 13.89 0.021
2456745.89754341 13.804 0.019
2456132.64440217 13.863 0.019
2456479.56274835 13.813 0.02
2456125.72347952 13.823 0.021
2455794.69893252 13.844 0.02
2456806.71366909 13.82 0.02
2455858.51018585 13.855 0.02
2456144.6836307 13.791 0.021
2456573.49646966 13.832 0.021
2456804.7066316 13.854 0.023
2457225.505621 13.835 0.021
2457273.56285804 13.751 0.021
