HJD mag emag
2455309.7589699 14.329 0.025
2455818.52390016 14.274 0.027
2456160.60001347 14.358 0.027
2456484.58745569 14.316 0.027
2456133.71639878 14.319 0.027
2456477.63061378 14.276 0.026
2456089.7007663 14.288 0.026
2456115.61282453 14.243 0.025
2455434.65834223 14.28 0.027
2456109.64102519 14.311 0.028
2456161.56627288 14.329 0.028
2456020.7677059 14.278 0.027
2456094.67810458 14.266 0.027
2456480.70307838 14.321 0.027
2455328.75649563 14.269 0.027
2456129.67719471 14.32 0.028
2456477.52743466 14.287 0.027
2456511.61833425 14.293 0.028
2456476.61999909 14.273 0.028
2456742.84715366 14.285 0.027
2456102.58549545 14.276 0.027
2456102.73475181 14.309 0.028
2456127.58678205 14.276 0.027
2456005.8355524 14.237 0.027
2456526.60220779 14.283 0.028
2457229.55223349 14.277 0.029
2456510.61628162 14.278 0.028
2457229.74547919 14.346 0.032
2456114.62605421 14.175 0.026
2456464.77626912 14.245 0.027
2455829.59314994 14.219 0.028
2456512.63053775 14.24 0.027
2455844.54941545 14.235 0.027
2456095.63274054 14.248 0.027
2456106.7700705 14.29 0.029
2456536.5384378 14.193 0.027
2456537.6098039 14.291 0.029
2456132.64440217 14.188 0.027
2456113.58834037 14.119 0.025
2455794.69893252 14.195 0.027
2456804.7066316 14.272 0.03
