HJD mag emag
2455309.7589699 12.75 0.01
2455818.52390016 12.714 0.01
2456160.60001347 12.721 0.01
2456484.58745569 12.699 0.01
2456133.71639878 12.715 0.01
2456089.7007663 12.693 0.01
2456115.61282453 12.685 0.01
2455434.65834223 12.685 0.01
2456109.64102519 12.713 0.01
2456161.56627288 12.711 0.01
2456020.7677059 12.723 0.01
2456480.70307838 12.706 0.01
2456476.55561724 12.706 0.01
2455328.75649563 12.726 0.01
2456129.67719471 12.687 0.01
2456477.52743466 12.69 0.01
2456511.61833425 12.692 0.01
2456476.61999909 12.706 0.01
2456742.84715366 12.696 0.01
2456102.58549545 12.662 0.01
2456102.73475181 12.646 0.01
2456127.58678205 12.693 0.01
2456005.8355524 12.718 0.01
2456526.60220779 12.673 0.01
2457229.55223349 12.662 0.01
2456510.61628162 12.686 0.01
2457229.74547919 12.653 0.01
2456114.62605421 12.65 0.01
2456512.63053775 12.68 0.01
2455844.54941545 12.695 0.01
2456538.59069138 12.656 0.01
2456789.68879582 12.628 0.01
2456477.57984695 12.657 0.01
2456095.63274054 12.602 0.01
2456162.64197332 12.659 0.01
2456537.6098039 12.656 0.01
2456745.89754341 12.596 0.01
2456790.65793362 12.622 0.01
2456479.56274835 12.637 0.01
2456125.72347952 12.647 0.01
2456144.6836307 12.585 0.01
2456804.7066316 12.687 0.012
2457273.56285804 12.643 0.01
