HJD mag emag
2455309.7589699 14.515 0.03
2455818.52390016 14.413 0.031
2456160.60001347 14.413 0.029
2456484.58745569 14.518 0.033
2456133.71639878 14.418 0.03
2456477.63061378 14.466 0.031
2456089.7007663 14.443 0.03
2456115.61282453 14.471 0.031
2455434.65834223 14.387 0.029
2456109.64102519 14.46 0.032
2456161.56627288 14.406 0.03
2456020.7677059 14.439 0.032
2456094.67810458 14.478 0.032
2456480.70307838 14.426 0.03
2456476.55561724 14.449 0.032
2456129.67719471 14.387 0.029
2456477.52743466 14.465 0.032
2456511.61833425 14.398 0.031
2456476.61999909 14.449 0.031
2456742.84715366 14.533 0.034
2456102.58549545 14.479 0.033
2456102.73475181 14.438 0.031
2456127.58678205 14.468 0.033
2456005.8355524 14.429 0.032
2456526.60220779 14.375 0.03
2457229.55223349 14.478 0.034
2456510.61628162 14.385 0.031
2457229.74547919 14.371 0.032
2456114.62605421 14.454 0.031
2456464.77626912 14.392 0.03
2455829.59314994 14.43 0.033
2456512.63053775 14.382 0.031
2455844.54941545 14.425 0.032
2456734.80947703 14.48 0.034
2456538.59069138 14.407 0.032
2456789.68879582 14.45 0.034
2456477.57984695 14.48 0.035
2456095.63274054 14.395 0.035
2456106.7700705 14.362 0.034
2456162.64197332 14.395 0.032
2456536.5384378 14.411 0.033
2456537.6098039 14.392 0.032
2456745.89754341 14.461 0.034
2456132.64440217 14.376 0.031
2456790.65793362 14.446 0.034
2456479.56274835 14.469 0.034
2456113.58834037 14.432 0.034
2456125.72347952 14.368 0.032
2455794.69893252 14.394 0.034
2456806.71366909 14.465 0.035
2455858.51018585 14.381 0.033
2456144.6836307 14.352 0.034
2456573.49646966 14.353 0.033
2456804.7066316 14.479 0.063
2457225.505621 14.458 0.037
2457273.56285804 14.353 0.034
2457242.60842835 14.146 0.035
2455834.55712109 14.204 0.035
2456510.48315386 14.417 0.037
2456146.70396897 14.326 0.042
