HJD mag emag
2455818.52390016 12.987 0.01
2456160.60001347 13.002 0.01
2456133.71639878 12.987 0.01
2456109.64102519 12.995 0.01
2456476.55561724 12.978 0.01
2456477.52743466 12.997 0.01
2456511.61833425 12.991 0.01
2456102.58549545 12.987 0.01
2456102.73475181 13.003 0.01
2456526.60220779 12.992 0.01
2457229.55223349 12.951 0.01
2456510.61628162 12.986 0.01
2457229.74547919 12.914 0.01
2456512.63053775 12.993 0.01
2456789.68879582 12.956 0.01
2456162.64197332 12.945 0.01
2456536.5384378 12.973 0.01
2456790.65793362 12.963 0.01
2456113.58834037 12.939 0.01
2456125.72347952 12.944 0.01
2455858.51018585 12.947 0.01
2456144.6836307 12.958 0.01
2456573.49646966 12.936 0.01
2455834.55712109 12.909 0.012
2456479.79998416 12.925 0.011
2456536.58374851 12.953 0.01
2456510.48315386 12.956 0.01
2456146.70396897 12.947 0.011
2456424.88940529 12.91 0.014
2456563.57868992 12.931 0.013
2456514.70186303 12.894 0.017
