HJD mag emag
2455818.52390016 15.544 0.083
2456160.60001347 15.576 0.08
2456484.58745569 15.588 0.085
2456477.63061378 15.598 0.083
2456089.7007663 15.551 0.08
2456115.61282453 15.546 0.08
2456109.64102519 15.599 0.088
2456161.56627288 15.555 0.081
2456480.70307838 15.58 0.083
2456476.55561724 15.582 0.086
2456129.67719471 15.602 0.085
2456477.52743466 15.609 0.087
2456511.61833425 15.602 0.088
2456476.61999909 15.604 0.086
2456742.84715366 15.588 0.086
2456127.58678205 15.556 0.086
2456005.8355524 15.579 0.087
2456526.60220779 15.572 0.087
2456510.61628162 15.65 0.094
2456114.62605421 15.552 0.083
2456734.80947703 15.602 0.093
2456538.59069138 15.675 0.099
2456789.68879582 15.615 0.095
2456477.57984695 15.619 0.096
2456095.63274054 15.671 0.107
2456106.7700705 15.666 0.107
2456162.64197332 15.574 0.09
2456536.5384378 15.588 0.092
2456537.6098039 15.657 0.1
2456745.89754341 15.611 0.095
2456132.64440217 15.632 0.093
2456479.56274835 15.601 0.092
2456113.58834037 15.657 0.1
2456125.72347952 15.599 0.095
2456806.71366909 15.67 0.101
2456144.6836307 15.594 0.103
2456510.48315386 15.608 0.104
