HJD mag emag
2455309.7589699 14.59 0.033
2455818.52390016 14.561 0.035
2456160.60001347 14.543 0.032
2456484.58745569 14.508 0.033
2456133.71639878 14.502 0.032
2456477.63061378 14.557 0.033
2456089.7007663 14.553 0.033
2456115.61282453 14.579 0.034
2455434.65834223 14.478 0.032
2456109.64102519 14.567 0.035
2456161.56627288 14.386 0.029
2456020.7677059 14.577 0.036
2456094.67810458 14.561 0.035
2456480.70307838 14.476 0.032
2456476.55561724 14.52 0.034
2455328.75649563 14.538 0.034
2456129.67719471 14.534 0.034
2456477.52743466 14.583 0.035
2456511.61833425 14.495 0.033
2456476.61999909 14.498 0.033
2456742.84715366 14.549 0.034
2456102.58549545 14.547 0.036
2456127.58678205 14.566 0.036
2456005.8355524 14.564 0.036
2456526.60220779 14.515 0.034
2457229.55223349 14.509 0.036
2457229.74547919 14.468 0.036
2456114.62605421 14.617 0.037
2456464.77626912 14.531 0.034
2455829.59314994 14.587 0.038
2456512.63053775 14.531 0.035
2455844.54941545 14.58 0.037
2456734.80947703 14.567 0.038
2456538.59069138 14.533 0.036
2456789.68879582 14.577 0.038
2456477.57984695 14.557 0.036
2456095.63274054 14.517 0.037
2456106.7700705 14.532 0.042
2456162.64197332 14.503 0.036
2456537.6098039 14.499 0.036
2456745.89754341 14.58 0.039
2456132.64440217 14.47 0.035
2456790.65793362 14.551 0.038
2456479.56274835 14.545 0.037
2456113.58834037 14.588 0.04
2456125.72347952 14.526 0.037
2455794.69893252 14.633 0.042
2456806.71366909 14.594 0.04
2455858.51018585 14.584 0.04
2456144.6836307 14.519 0.039
2456573.49646966 14.545 0.039
2456804.7066316 14.586 0.067
2457225.505621 14.582 0.043
2457273.56285804 14.495 0.038
2457242.60842835 14.181 0.038
2455834.55712109 14.582 0.046
2456479.79998416 14.49 0.041
2456536.58374851 14.551 0.044
2456510.48315386 14.57 0.042
2456146.70396897 14.527 0.054
2456424.88940529 14.573 0.064
2456479.70592536 14.491 0.045
2457272.58666747 14.555 0.048
2456563.57868992 14.529 0.055
