HJD mag emag
2456160.60001347 13.776 0.016
2456484.58745569 13.755 0.017
2456133.71639878 13.715 0.016
2456477.63061378 13.738 0.016
2456089.7007663 13.765 0.016
2456115.61282453 13.706 0.015
2456109.64102519 13.734 0.016
2456161.56627288 13.774 0.017
2456094.67810458 13.727 0.016
2456480.70307838 13.751 0.016
2456476.55561724 13.768 0.017
2456129.67719471 13.742 0.016
2456477.52743466 13.766 0.017
2456511.61833425 13.76 0.017
2456476.61999909 13.704 0.017
2456742.84715366 13.765 0.017
2456102.58549545 13.742 0.017
2456102.73475181 13.763 0.017
2456127.58678205 13.725 0.017
2456526.60220779 13.752 0.017
2457229.55223349 13.708 0.017
2456510.61628162 13.757 0.018
2457229.74547919 13.739 0.019
2456114.62605421 13.713 0.017
2456464.77626912 13.712 0.016
2455829.59314994 13.648 0.017
2456512.63053775 13.729 0.017
2456538.59069138 13.686 0.017
2456789.68879582 13.721 0.018
2456477.57984695 13.732 0.017
2456095.63274054 13.738 0.017
2456106.7700705 13.729 0.017
2456162.64197332 13.677 0.017
2456536.5384378 13.752 0.018
2456537.6098039 13.716 0.018
2456745.89754341 13.701 0.017
2456132.64440217 13.767 0.018
2456790.65793362 13.767 0.019
2456479.56274835 13.694 0.018
2456113.58834037 13.673 0.017
2456125.72347952 13.685 0.018
2455794.69893252 13.675 0.017
2456806.71366909 13.715 0.018
2455858.51018585 13.668 0.017
2456144.6836307 13.674 0.019
2456573.49646966 13.695 0.018
2456804.7066316 13.734 0.019
2457225.505621 13.689 0.019
2457273.56285804 13.645 0.018
2457242.60842835 13.754 0.024
2456479.79998416 13.571 0.019
2456510.48315386 13.644 0.019
2456146.70396897 13.592 0.017
2456479.70592536 13.622 0.019
