HJD mag emag
2455818.52390016 12.828 0.01
2456160.60001347 12.822 0.01
2456484.58745569 12.904 0.01
2456133.71639878 12.783 0.01
2456477.63061378 12.863 0.01
2456115.61282453 12.836 0.01
2455434.65834223 12.785 0.01
2456109.64102519 12.828 0.01
2456161.56627288 12.809 0.01
2456020.7677059 12.79 0.01
2456480.70307838 12.864 0.01
2456476.55561724 12.826 0.01
2455328.75649563 12.828 0.01
2456129.67719471 12.794 0.01
2456511.61833425 12.815 0.01
2456742.84715366 12.846 0.01
2456102.73475181 12.81 0.01
2456005.8355524 12.786 0.01
2456526.60220779 12.846 0.01
2457229.55223349 12.814 0.01
2456510.61628162 12.818 0.01
2456114.62605421 12.82 0.01
2456464.77626912 12.82 0.01
2455829.59314994 12.846 0.01
2456512.63053775 12.791 0.01
2455844.54941545 12.767 0.01
2456734.80947703 12.805 0.01
2456789.68879582 12.86 0.01
2456477.57984695 12.851 0.01
2456106.7700705 12.807 0.01
2456162.64197332 12.775 0.01
2456536.5384378 12.822 0.01
2456537.6098039 12.814 0.01
2456790.65793362 12.811 0.01
2456479.56274835 12.869 0.01
2456113.58834037 12.773 0.01
2455794.69893252 12.807 0.01
2455858.51018585 12.818 0.01
2456144.6836307 12.782 0.01
2456573.49646966 12.824 0.01
2456804.7066316 12.883 0.016
2457225.505621 12.815 0.01
2455834.55712109 12.723 0.01
2456536.58374851 12.821 0.01
2456510.48315386 12.877 0.01
2456146.70396897 12.769 0.01
2457272.58666747 12.789 0.01
