HJD mag emag
2455309.7589699 13.911 0.017
2455818.52390016 13.873 0.019
2456160.60001347 13.771 0.016
2456484.58745569 13.82 0.017
2456133.71639878 13.859 0.018
2456477.63061378 13.791 0.016
2456115.61282453 13.804 0.017
2455434.65834223 13.878 0.019
2456109.64102519 13.754 0.017
2456161.56627288 13.76 0.016
2456020.7677059 13.876 0.019
2456094.67810458 13.702 0.016
2456480.70307838 13.684 0.015
2456476.55561724 13.84 0.018
2456129.67719471 13.87 0.018
2456477.52743466 13.846 0.018
2456511.61833425 13.75 0.017
2456476.61999909 13.836 0.018
2456742.84715366 13.865 0.018
2456102.58549545 13.725 0.016
2456102.73475181 13.82 0.018
2456127.58678205 13.677 0.016
2456005.8355524 13.871 0.019
2457229.55223349 13.797 0.019
2456510.61628162 13.738 0.017
2457229.74547919 13.761 0.019
2456114.62605421 13.864 0.019
2455829.59314994 13.817 0.019
2456512.63053775 13.713 0.017
2455844.54941545 13.887 0.02
2456734.80947703 13.881 0.02
2456789.68879582 13.831 0.019
2456477.57984695 13.836 0.019
2456095.63274054 13.636 0.016
2456106.7700705 13.848 0.02
2456162.64197332 13.802 0.018
2456536.5384378 13.755 0.018
2456745.89754341 13.813 0.019
2456132.64440217 13.732 0.017
2456790.65793362 13.828 0.019
2456479.56274835 13.855 0.02
2456113.58834037 13.808 0.019
2456125.72347952 13.83 0.02
2455794.69893252 13.851 0.02
2456806.71366909 13.761 0.019
2455858.51018585 13.84 0.02
2456144.6836307 13.883 0.022
2456573.49646966 13.699 0.018
2456804.7066316 13.713 0.022
2457225.505621 13.808 0.02
2457273.56285804 13.613 0.017
2457242.60842835 13.839 0.026
2455834.55712109 13.851 0.024
2456479.79998416 13.644 0.02
2456510.48315386 13.865 0.023
2456146.70396897 13.778 0.022
2456479.70592536 13.746 0.021
