HJD mag emag
2455818.52390016 12.615 0.01
2456160.60001347 12.614 0.01
2456484.58745569 12.554 0.01
2456133.71639878 12.581 0.01
2456477.63061378 12.556 0.01
2456089.7007663 12.577 0.01
2456115.61282453 12.562 0.01
2456109.64102519 12.557 0.01
2456161.56627288 12.619 0.01
2456020.7677059 12.606 0.01
2456094.67810458 12.557 0.01
2456480.70307838 12.605 0.01
2456476.55561724 12.573 0.01
2455328.75649563 12.555 0.01
2456129.67719471 12.611 0.01
2456511.61833425 12.602 0.01
2456742.84715366 12.557 0.01
2456102.58549545 12.579 0.01
2456102.73475181 12.595 0.01
2456005.8355524 12.575 0.01
2456526.60220779 12.6 0.01
2456510.61628162 12.611 0.01
2457229.74547919 12.562 0.01
2456114.62605421 12.557 0.01
2456464.77626912 12.595 0.01
2455829.59314994 12.559 0.01
2456512.63053775 12.594 0.01
2456734.80947703 12.587 0.01
2456789.68879582 12.579 0.01
2456106.7700705 12.598 0.01
2456162.64197332 12.581 0.01
2456536.5384378 12.588 0.01
2456537.6098039 12.582 0.01
2456745.89754341 12.559 0.01
2456132.64440217 12.6 0.01
2456790.65793362 12.591 0.01
2456479.56274835 12.575 0.01
2456113.58834037 12.556 0.01
2456125.72347952 12.571 0.01
2455794.69893252 12.527 0.01
2456806.71366909 12.543 0.01
2455858.51018585 12.55 0.01
2456144.6836307 12.575 0.01
2456804.7066316 12.532 0.012
2457225.505621 12.599 0.01
2457242.60842835 12.455 0.01
2456479.79998416 12.545 0.01
2456536.58374851 12.58 0.01
2456510.48315386 12.555 0.01
2456146.70396897 12.589 0.01
