HJD mag emag
2455309.7589699 13.623 0.014
2455818.52390016 13.554 0.014
2456160.60001347 13.57 0.013
2456484.58745569 13.565 0.014
2456133.71639878 13.561 0.014
2456477.63061378 13.557 0.014
2456089.7007663 13.561 0.014
2456115.61282453 13.559 0.014
2455434.65834223 13.552 0.014
2456109.64102519 13.556 0.014
2456161.56627288 13.567 0.014
2456094.67810458 13.559 0.014
2456480.70307838 13.568 0.014
2455328.75649563 13.564 0.014
2455858.51018585 13.592 0.016
2456804.7066316 13.633 0.03
2457273.56285804 13.583 0.017
2457242.60842835 13.507 0.02
2455834.55712109 13.609 0.022
2456479.79998416 13.609 0.02
2456536.58374851 13.596 0.018
2456510.48315386 13.612 0.018
2456146.70396897 13.598 0.02
2456424.88940529 13.609 0.026
2456479.70592536 13.597 0.018
2457272.58666747 13.621 0.021
2456563.57868992 13.632 0.023
2456514.70186303 13.625 0.033
