HJD mag emag
2455309.7589699 13.437 0.012
2455818.52390016 13.409 0.012
2456160.60001347 13.439 0.012
2456484.58745569 13.373 0.012
2456133.71639878 13.399 0.012
2456477.63061378 13.389 0.012
2456089.7007663 13.374 0.012
2456115.61282453 13.367 0.011
2455434.65834223 13.411 0.013
2456109.64102519 13.351 0.012
2456161.56627288 13.423 0.012
2456020.7677059 13.416 0.012
2456094.67810458 13.367 0.012
2456480.70307838 13.407 0.012
2456476.55561724 13.374 0.012
2455328.75649563 13.422 0.013
2456129.67719471 13.376 0.012
2456477.52743466 13.351 0.011
2456511.61833425 13.404 0.012
2456476.61999909 13.384 0.012
2456742.84715366 13.347 0.012
2456102.58549545 13.339 0.012
2456102.73475181 13.392 0.012
2456127.58678205 13.405 0.012
2456005.8355524 13.409 0.013
2456526.60220779 13.372 0.012
2457229.55223349 13.332 0.012
2456510.61628162 13.365 0.013
2457229.74547919 13.301 0.012
2456114.62605421 13.314 0.011
2456512.63053775 13.342 0.012
2455844.54941545 13.289 0.012
2456538.59069138 13.301 0.012
2456162.64197332 13.289 0.012
2456804.7066316 13.298 0.022
