HJD mag emag
2455309.7589699 14.763 0.039
2455818.52390016 14.618 0.037
2456160.60001347 14.698 0.037
2456133.71639878 14.637 0.036
2455434.65834223 14.652 0.038
2456109.64102519 14.644 0.037
2456161.56627288 14.707 0.038
2456020.7677059 14.611 0.036
2456094.67810458 14.683 0.038
2456480.70307838 14.69 0.038
2456476.55561724 14.674 0.039
2455328.75649563 14.67 0.039
2456477.52743466 14.62 0.036
2456102.73475181 14.635 0.037
2456127.58678205 14.645 0.038
2457229.55223349 14.703 0.042
2456510.61628162 14.665 0.04
2456114.62605421 14.618 0.037
2455829.59314994 14.708 0.044
2456512.63053775 14.69 0.041
2455844.54941545 14.627 0.039
2456734.80947703 14.659 0.04
2456538.59069138 14.706 0.042
2456789.68879582 14.728 0.043
2456477.57984695 14.604 0.04
2456095.63274054 14.689 0.047
2456106.7700705 14.617 0.041
2456162.64197332 14.79 0.045
2456536.5384378 14.669 0.042
2456537.6098039 14.709 0.044
2456790.65793362 14.725 0.043
2456113.58834037 14.65 0.044
2456125.72347952 14.641 0.042
2455794.69893252 14.663 0.045
2455858.51018585 14.661 0.044
2456144.6836307 14.647 0.045
2456573.49646966 14.67 0.045
2457242.60842835 14.55 0.051
2455834.55712109 14.704 0.058
2456479.79998416 14.744 0.058
2456536.58374851 14.691 0.047
2456510.48315386 14.652 0.045
2456146.70396897 14.706 0.054
2456424.88940529 14.558 0.064
2456479.70592536 14.676 0.047
2457272.58666747 14.555 0.051
