HJD mag emag
2455309.7589699 12.209 0.01
2455818.52390016 12.079 0.01
2456160.60001347 12.106 0.01
2456484.58745569 12.132 0.01
2456133.71639878 12.113 0.01
2456477.63061378 12.084 0.01
2456089.7007663 12.095 0.01
2456115.61282453 12.095 0.01
2455434.65834223 12.111 0.01
2456109.64102519 12.084 0.01
2456161.56627288 12.075 0.01
2456020.7677059 12.105 0.01
2456094.67810458 12.094 0.01
2456480.70307838 12.103 0.01
2456476.55561724 12.092 0.01
2455328.75649563 12.121 0.01
2456129.67719471 12.083 0.01
2456477.52743466 12.098 0.01
2456511.61833425 12.082 0.01
2456476.61999909 12.064 0.01
2456742.84715366 12.105 0.01
2456102.58549545 12.091 0.01
2456102.73475181 12.06 0.01
2456127.58678205 12.093 0.01
2456005.8355524 12.083 0.01
2456526.60220779 12.048 0.01
2457229.55223349 12.057 0.01
2456510.61628162 12.051 0.01
2457229.74547919 12.095 0.01
2456114.62605421 12.038 0.01
2456464.77626912 12.053 0.01
2455829.59314994 12.074 0.01
2456512.63053775 12.003 0.01
2455844.54941545 12.086 0.01
2456734.80947703 12.049 0.01
2456538.59069138 12.019 0.01
2456789.68879582 12.026 0.01
2456477.57984695 12.056 0.01
2456095.63274054 12.07 0.01
2456106.7700705 12.065 0.01
2456162.64197332 12.016 0.01
2456536.5384378 12.038 0.01
2456537.6098039 12.014 0.01
2456745.89754341 12.014 0.01
2456790.65793362 12.037 0.01
2456125.72347952 11.958 0.01
2455794.69893252 12.032 0.01
2456144.6836307 11.952 0.01
2456804.7066316 12.054 0.01
