HJD mag emag
2456133.71639878 16.051 0.125
2456020.7677059 16.066 0.133
2456094.67810458 16.082 0.132
2456476.55561724 16.162 0.146
2456477.52743466 16.095 0.135
2456742.84715366 16.058 0.132
2456102.58549545 16.058 0.133
2456526.60220779 16.071 0.137
2457229.74547919 16.097 0.146
2456114.62605421 16.062 0.13
2455829.59314994 16.311 0.18
2456745.89754341 16.186 0.16
2456790.65793362 16.197 0.158
2456479.56274835 16.218 0.169
2455794.69893252 16.211 0.167
2455858.51018585 16.27 0.176
2456573.49646966 16.103 0.16
2456804.7066316 16.073 0.211
