HJD mag emag
2455818.52390016 15.404 0.074
2456160.60001347 15.338 0.064
2456484.58745569 15.411 0.072
2456133.71639878 15.542 0.081
2456477.63061378 15.432 0.072
2456089.7007663 15.399 0.071
2456115.61282453 15.491 0.077
2455434.65834223 15.418 0.075
2456109.64102519 15.457 0.077
2456161.56627288 15.446 0.074
2456020.7677059 15.382 0.074
2456480.70307838 15.442 0.074
2456129.67719471 15.481 0.077
2456477.52743466 15.412 0.076
2456511.61833425 15.462 0.079
2456476.61999909 15.507 0.083
2456742.84715366 15.385 0.074
2456102.58549545 15.449 0.079
2456102.73475181 15.431 0.078
2456005.8355524 15.39 0.076
2456526.60220779 15.419 0.078
2457229.55223349 15.471 0.083
2456510.61628162 15.425 0.078
2457229.74547919 15.546 0.093
2456114.62605421 15.457 0.078
2456464.77626912 15.539 0.083
2456512.63053775 15.454 0.081
2455844.54941545 15.469 0.082
2456734.80947703 15.345 0.076
2456538.59069138 15.412 0.077
2456477.57984695 15.426 0.08
2456095.63274054 15.345 0.082
2456106.7700705 15.495 0.085
2456162.64197332 15.441 0.08
2456537.6098039 15.41 0.08
2456745.89754341 15.351 0.08
2456132.64440217 15.373 0.077
2456790.65793362 15.363 0.077
2456125.72347952 15.515 0.09
2456806.71366909 15.448 0.081
2457273.56285804 15.302 0.084
