HJD mag emag
2455309.7589699 14.777 0.038
2455818.52390016 14.762 0.042
2456160.60001347 14.679 0.036
2456484.58745569 14.724 0.039
2456133.71639878 14.744 0.039
2456089.7007663 14.711 0.038
2456115.61282453 14.668 0.036
2455434.65834223 14.763 0.042
2456109.64102519 14.714 0.039
2456161.56627288 14.693 0.038
2456094.67810458 14.686 0.038
2456476.55561724 14.675 0.039
2455328.75649563 14.74 0.041
2456129.67719471 14.774 0.041
2456477.52743466 14.654 0.037
2456511.61833425 14.747 0.041
2456476.61999909 14.682 0.041
2456742.84715366 14.69 0.039
2456102.58549545 14.726 0.04
2456102.73475181 14.751 0.041
2456127.58678205 14.692 0.039
2456005.8355524 14.696 0.041
2457229.55223349 14.764 0.045
2456510.61628162 14.721 0.043
2457229.74547919 14.776 0.047
2456114.62605421 14.736 0.041
2455829.59314994 14.77 0.047
2456512.63053775 14.736 0.043
2455844.54941545 14.78 0.046
2456734.80947703 14.693 0.041
2456538.59069138 14.74 0.044
2456477.57984695 14.696 0.041
2456095.63274054 14.735 0.041
2456106.7700705 14.779 0.044
2456162.64197332 14.77 0.045
2456537.6098039 14.753 0.046
2456745.89754341 14.76 0.045
2456790.65793362 14.72 0.044
2456113.58834037 14.75 0.044
2456125.72347952 14.786 0.048
2455794.69893252 14.802 0.047
2456806.71366909 14.762 0.048
2455858.51018585 14.804 0.048
2456573.49646966 14.78 0.048
2456804.7066316 14.781 0.047
2457273.56285804 14.684 0.049
2456479.79998416 14.792 0.056
2456536.58374851 14.743 0.054
2456146.70396897 14.802 0.049
2456424.88940529 14.72 0.049
2456563.57868992 14.827 0.064
