HJD mag emag
2456160.60001347 14.825 0.042
2456484.58745569 14.806 0.043
2456133.71639878 14.803 0.042
2456089.7007663 14.776 0.04
2456115.61282453 14.783 0.041
2455434.65834223 14.795 0.044
2456161.56627288 14.816 0.042
2456020.7677059 14.858 0.045
2456094.67810458 14.765 0.041
2455328.75649563 14.839 0.046
2456129.67719471 14.797 0.042
2456742.84715366 14.767 0.041
2456005.8355524 14.818 0.044
2456526.60220779 14.839 0.046
2456106.7700705 14.749 0.05
2456162.64197332 14.788 0.046
2456113.58834037 14.759 0.046
