HJD mag emag
2455309.7589699 14.654 0.034
2455818.52390016 14.528 0.034
2456160.60001347 14.567 0.033
2456484.58745569 14.565 0.034
2456133.71639878 14.549 0.033
2456477.63061378 14.535 0.033
2456089.7007663 14.533 0.033
2456115.61282453 14.539 0.033
2455434.65834223 14.58 0.035
2456109.64102519 14.535 0.034
2456161.56627288 14.56 0.034
2456020.7677059 14.564 0.035
2456094.67810458 14.551 0.034
2456480.70307838 14.591 0.035
2456476.55561724 14.597 0.037
2455328.75649563 14.583 0.035
2456129.67719471 14.559 0.034
2456477.52743466 14.58 0.035
2456511.61833425 14.588 0.036
2456476.61999909 14.555 0.034
2456742.84715366 14.593 0.036
2456102.58549545 14.558 0.035
2456102.73475181 14.594 0.036
2456127.58678205 14.572 0.036
2456526.60220779 14.607 0.037
2457229.55223349 14.593 0.038
2456510.61628162 14.574 0.037
2456114.62605421 14.557 0.034
2456464.77626912 14.602 0.036
2456512.63053775 14.603 0.038
2455844.54941545 14.558 0.036
2456734.80947703 14.62 0.039
2456538.59069138 14.632 0.039
2456162.64197332 14.597 0.038
2456537.6098039 14.614 0.039
2456479.79998416 14.613 0.047
2456146.70396897 14.633 0.056
2456424.88940529 14.616 0.066
2457272.58666747 14.665 0.052
2456563.57868992 14.656 0.063
