HJD mag emag
2455309.7589699 14.072 0.021
2455818.52390016 13.918 0.02
2456160.60001347 13.925 0.019
2456484.58745569 13.901 0.019
2456133.71639878 13.956 0.019
2456477.63061378 13.9 0.018
2456115.61282453 13.888 0.018
2455434.65834223 13.942 0.02
2456109.64102519 13.871 0.019
2456161.56627288 13.892 0.019
2456020.7677059 14.012 0.021
2456094.67810458 13.906 0.019
2456480.70307838 13.928 0.019
2456476.55561724 13.929 0.02
2456129.67719471 13.949 0.02
2456477.52743466 13.987 0.02
2456511.61833425 13.893 0.02
2456476.61999909 13.9 0.019
2456102.58549545 13.978 0.021
2456102.73475181 13.859 0.019
2456127.58678205 13.903 0.019
2456005.8355524 13.951 0.02
2456526.60220779 13.89 0.02
2457229.55223349 13.872 0.02
2456510.61628162 13.858 0.02
2457229.74547919 13.839 0.02
2456114.62605421 13.851 0.018
2456464.77626912 13.914 0.019
2455829.59314994 13.932 0.021
2456512.63053775 13.87 0.02
2456538.59069138 13.859 0.02
2456095.63274054 13.835 0.021
2456162.64197332 13.854 0.02
2456745.89754341 13.797 0.019
2456790.65793362 13.926 0.021
2456804.7066316 13.894 0.037
