HJD mag emag
2455309.7589699 15.305 0.061
2455818.52390016 15.143 0.059
2456160.60001347 15.153 0.055
2456133.71639878 15.188 0.058
2456115.61282453 15.14 0.056
2455434.65834223 15.15 0.058
2456109.64102519 15.135 0.058
2456161.56627288 15.111 0.056
2456020.7677059 15.137 0.058
2456094.67810458 15.154 0.059
2456480.70307838 15.16 0.057
2456476.55561724 15.184 0.061
2455328.75649563 15.146 0.059
2456129.67719471 15.189 0.06
2456477.52743466 15.224 0.062
2456511.61833425 15.226 0.064
2456476.61999909 15.201 0.064
2456742.84715366 15.233 0.064
2456102.58549545 15.215 0.063
2456102.73475181 15.153 0.059
2456127.58678205 15.173 0.061
2456526.60220779 15.157 0.061
2457229.55223349 15.226 0.066
2456510.61628162 15.173 0.064
2457229.74547919 15.309 0.075
2456114.62605421 15.138 0.06
2456464.77626912 15.176 0.061
2455829.59314994 15.248 0.07
2456512.63053775 15.275 0.069
2455844.54941545 15.116 0.06
2456734.80947703 15.306 0.073
2456538.59069138 15.192 0.067
2456789.68879582 15.209 0.067
2456477.57984695 15.201 0.064
2456095.63274054 15.183 0.061
2456106.7700705 15.229 0.065
2456162.64197332 15.242 0.069
2456536.5384378 15.186 0.065
2456537.6098039 15.166 0.065
2456745.89754341 15.209 0.067
2456132.64440217 15.161 0.063
2456790.65793362 15.211 0.068
2456806.71366909 15.194 0.069
2456144.6836307 15.229 0.075
2456573.49646966 15.158 0.067
2456804.7066316 15.235 0.072
2457273.56285804 15.164 0.069
2457242.60842835 15.255 0.09
2455834.55712109 15.067 0.07
2456424.88940529 15.172 0.075
2457272.58666747 15.155 0.08
