HJD mag emag
2455309.7589699 15.853 0.097
2455818.52390016 15.809 0.104
2456160.60001347 15.728 0.091
2456133.71639878 15.79 0.098
2456477.63061378 15.698 0.09
2455434.65834223 15.687 0.093
2456109.64102519 15.722 0.096
2456161.56627288 15.749 0.098
2456020.7677059 15.79 0.103
2456480.70307838 15.73 0.094
2456476.55561724 15.749 0.101
2455328.75649563 15.727 0.097
2456129.67719471 15.805 0.102
2456511.61833425 15.731 0.099
2456476.61999909 15.755 0.1
2456127.58678205 15.79 0.106
2456114.62605421 15.744 0.1
2456464.77626912 15.757 0.1
2455829.59314994 15.76 0.108
2456512.63053775 15.707 0.1
2455844.54941545 15.918 0.121
2456538.59069138 15.726 0.104
2456477.57984695 15.772 0.107
2456106.7700705 15.72 0.1
2456537.6098039 15.712 0.104
2456132.64440217 15.828 0.111
2456479.56274835 15.704 0.105
2455794.69893252 15.778 0.109
2456806.71366909 15.691 0.105
2455858.51018585 15.843 0.119
