HJD mag emag
2455818.52390016 14.847 0.045
2456160.60001347 14.82 0.041
2456133.71639878 14.777 0.04
2456477.63061378 14.788 0.04
2456089.7007663 14.777 0.04
2455434.65834223 14.847 0.045
2456109.64102519 14.812 0.043
2456161.56627288 14.825 0.043
2456020.7677059 14.821 0.043
2456094.67810458 14.795 0.042
2456476.55561724 14.769 0.042
2455328.75649563 14.83 0.045
2456476.61999909 14.786 0.045
2456742.84715366 14.859 0.045
2456102.58549545 14.809 0.043
2456102.73475181 14.808 0.043
2456127.58678205 14.807 0.044
2456526.60220779 14.858 0.046
2457229.55223349 14.773 0.045
2456510.61628162 14.837 0.047
2457229.74547919 14.821 0.049
2456114.62605421 14.797 0.044
2456464.77626912 14.872 0.047
2455829.59314994 14.85 0.05
2456512.63053775 14.838 0.047
2455844.54941545 14.806 0.047
2456734.80947703 14.844 0.047
2456477.57984695 14.816 0.045
2456095.63274054 14.825 0.044
2456106.7700705 14.787 0.045
2456536.5384378 14.855 0.049
2456745.89754341 14.847 0.049
2456132.64440217 14.83 0.047
2456790.65793362 14.888 0.051
2456479.56274835 14.785 0.048
2456113.58834037 14.814 0.047
2456125.72347952 14.806 0.049
2455794.69893252 14.83 0.048
2456144.6836307 14.827 0.053
2456804.7066316 14.902 0.053
2457273.56285804 14.863 0.058
2457242.60842835 15.02 0.076
2456510.48315386 14.872 0.059
2456146.70396897 14.781 0.049
2456424.88940529 14.806 0.053
2456479.70592536 14.809 0.054
