HJD mag emag
2455309.7589699 14.438 0.028
2455818.52390016 14.348 0.029
2456160.60001347 14.432 0.029
2456484.58745569 14.396 0.03
2456133.71639878 14.396 0.029
2456477.63061378 14.389 0.028
2456089.7007663 14.424 0.03
2456115.61282453 14.366 0.028
2455434.65834223 15.212 0.062
2456109.64102519 14.402 0.03
2456161.56627288 14.381 0.029
2456094.67810458 14.398 0.03
2456480.70307838 14.405 0.029
2456476.55561724 14.405 0.031
2455328.75649563 14.421 0.031
2456129.67719471 14.395 0.029
2456477.52743466 14.404 0.03
2456511.61833425 14.343 0.029
2456476.61999909 14.394 0.03
2456742.84715366 14.376 0.029
2456102.58549545 14.384 0.03
2456127.58678205 14.368 0.03
2456005.8355524 14.355 0.03
2456526.60220779 14.363 0.03
2457229.55223349 14.357 0.031
2456510.61628162 14.345 0.031
2457229.74547919 14.293 0.03
2456512.63053775 14.33 0.03
2456804.7066316 14.344 0.056
