HJD mag emag
2455309.7589699 14.392 0.027
2455818.52390016 14.349 0.029
2456160.60001347 14.412 0.028
2456484.58745569 14.394 0.029
2456133.71639878 14.411 0.029
2456477.63061378 14.4 0.028
2456089.7007663 14.425 0.029
2456115.61282453 14.372 0.028
2455434.65834223 14.371 0.029
2456109.64102519 14.393 0.03
2456161.56627288 14.442 0.03
2456020.7677059 14.297 0.027
2456094.67810458 14.386 0.029
2456480.70307838 14.332 0.028
2456476.55561724 14.348 0.029
2455328.75649563 14.369 0.029
2456129.67719471 14.39 0.029
2456477.52743466 14.34 0.028
2456511.61833425 14.346 0.029
2456476.61999909 14.388 0.029
2456742.84715366 14.255 0.026
2456102.58549545 14.359 0.029
2456102.73475181 14.389 0.03
2456127.58678205 14.415 0.031
2456005.8355524 14.303 0.028
2457229.55223349 14.392 0.032
2456510.61628162 14.387 0.031
2457229.74547919 14.313 0.03
2456114.62605421 14.377 0.029
2456464.77626912 14.374 0.029
2455829.59314994 14.332 0.03
2456512.63053775 14.39 0.031
2455844.54941545 14.336 0.029
2456734.80947703 14.231 0.027
2456538.59069138 14.392 0.031
2456789.68879582 14.287 0.029
2456477.57984695 14.303 0.029
2456095.63274054 14.284 0.03
2456106.7700705 14.262 0.032
2456162.64197332 14.336 0.03
2456536.5384378 14.399 0.031
2456537.6098039 14.35 0.031
2456745.89754341 14.305 0.03
2456132.64440217 14.424 0.032
2456790.65793362 14.275 0.029
2456479.56274835 14.294 0.029
2456125.72347952 14.385 0.032
2455794.69893252 14.302 0.031
2456806.71366909 14.27 0.03
2456144.6836307 14.356 0.033
2456573.49646966 14.311 0.031
2456804.7066316 14.34 0.054
2457273.56285804 14.363 0.032
2455834.55712109 14.159 0.032
