HJD mag emag
2455309.7589699 13.479 0.012
2455818.52390016 13.462 0.013
2456160.60001347 13.492 0.012
2456133.71639878 13.457 0.012
2456477.63061378 13.454 0.012
2456089.7007663 13.471 0.013
2456115.61282453 13.435 0.012
2455434.65834223 13.414 0.012
2456109.64102519 13.441 0.013
2456161.56627288 13.504 0.013
2456020.7677059 13.442 0.013
2456094.67810458 13.496 0.013
2456476.55561724 13.461 0.013
2455328.75649563 13.476 0.013
2456511.61833425 13.445 0.013
2456476.61999909 13.446 0.013
2456742.84715366 13.487 0.013
2456102.58549545 13.461 0.013
2456127.58678205 13.485 0.014
2456005.8355524 13.452 0.013
2456526.60220779 13.46 0.013
2457229.55223349 13.435 0.013
2457229.74547919 13.497 0.015
2456114.62605421 13.413 0.012
2455829.59314994 13.45 0.014
2456512.63053775 13.443 0.013
2456734.80947703 13.449 0.014
2456538.59069138 13.478 0.014
2456789.68879582 13.494 0.014
2456095.63274054 13.425 0.014
2456162.64197332 13.49 0.014
2456537.6098039 13.476 0.014
2456113.58834037 13.391 0.013
2455794.69893252 13.439 0.014
2455858.51018585 13.436 0.014
2457225.505621 13.412 0.014
