HJD mag emag
2455818.52390016 14.107 0.023
2456160.60001347 14.121 0.022
2456477.63061378 14.215 0.024
2456115.61282453 14.201 0.024
2456109.64102519 14.182 0.024
2456161.56627288 14.14 0.023
2456020.7677059 14.139 0.024
2456094.67810458 14.186 0.024
2456480.70307838 14.173 0.023
2456476.55561724 14.152 0.024
2455328.75649563 14.139 0.024
2456129.67719471 14.133 0.023
2456477.52743466 14.151 0.024
2456511.61833425 14.144 0.024
2456476.61999909 14.245 0.027
2456742.84715366 14.172 0.025
2456102.58549545 14.134 0.024
2456102.73475181 14.201 0.025
2456127.58678205 14.146 0.025
2456526.60220779 14.17 0.025
2457229.55223349 14.228 0.027
2456510.61628162 14.125 0.024
2456114.62605421 14.187 0.025
2456464.77626912 14.202 0.025
2455829.59314994 14.125 0.025
2456512.63053775 14.136 0.025
2455844.54941545 14.139 0.024
2456734.80947703 14.204 0.027
2456538.59069138 14.211 0.027
2456789.68879582 14.126 0.025
2456477.57984695 14.186 0.026
2456095.63274054 14.178 0.027
2456106.7700705 14.173 0.026
2456162.64197332 14.163 0.026
2456537.6098039 14.226 0.028
2456745.89754341 14.191 0.027
2456132.64440217 14.142 0.025
2456790.65793362 14.168 0.026
2456479.56274835 14.17 0.028
2456113.58834037 14.206 0.028
2456125.72347952 14.147 0.026
2455794.69893252 14.147 0.026
2456806.71366909 14.249 0.028
2455858.51018585 14.134 0.026
2456144.6836307 14.144 0.029
2456573.49646966 14.197 0.029
2456804.7066316 14.218 0.032
2457225.505621 14.155 0.027
2457273.56285804 14.164 0.029
2457242.60842835 14.394 0.043
2455834.55712109 14.121 0.03
2456479.79998416 14.194 0.032
2456536.58374851 14.169 0.033
2456510.48315386 14.152 0.031
2456146.70396897 14.124 0.032
2456424.88940529 14.083 0.031
2456479.70592536 14.191 0.031
2456563.57868992 14.213 0.034
