HJD mag emag
2455818.52390016 13.641 0.015
2456160.60001347 13.669 0.015
2456133.71639878 13.695 0.015
2456477.63061378 13.654 0.014
2456089.7007663 13.629 0.014
2456115.61282453 13.636 0.014
2456109.64102519 13.631 0.015
2456161.56627288 13.664 0.015
2456020.7677059 13.646 0.015
2456094.67810458 13.639 0.015
2456480.70307838 13.654 0.015
2456476.55561724 13.66 0.016
2456129.67719471 13.637 0.015
2456477.52743466 13.652 0.015
2456511.61833425 13.668 0.016
2456476.61999909 13.665 0.016
2456742.84715366 13.661 0.015
2456102.58549545 13.643 0.015
2456102.73475181 13.665 0.015
2456127.58678205 13.651 0.015
2456005.8355524 13.638 0.016
2456526.60220779 13.662 0.016
2457229.55223349 13.635 0.016
2456510.61628162 13.663 0.017
2457229.74547919 13.642 0.017
2456114.62605421 13.642 0.016
2455829.59314994 13.638 0.017
2456512.63053775 13.669 0.017
2456734.80947703 13.66 0.016
2456538.59069138 13.654 0.017
2456789.68879582 13.66 0.017
2456477.57984695 13.657 0.016
2456095.63274054 13.645 0.015
2456106.7700705 13.68 0.017
2456162.64197332 13.646 0.017
2456536.5384378 13.665 0.017
2456537.6098039 13.661 0.017
2456745.89754341 13.668 0.017
2456132.64440217 13.668 0.017
2456790.65793362 13.652 0.017
2456479.56274835 13.676 0.018
2456125.72347952 13.671 0.018
2456806.71366909 13.649 0.018
2455858.51018585 13.641 0.017
2456144.6836307 13.667 0.019
2456573.49646966 13.682 0.018
2456804.7066316 13.678 0.018
2457225.505621 13.637 0.018
2457273.56285804 13.625 0.019
2457242.60842835 13.714 0.024
2455834.55712109 13.635 0.021
2456479.79998416 13.67 0.021
2456536.58374851 13.671 0.021
2456510.48315386 13.675 0.02
2456146.70396897 13.684 0.018
2456424.88940529 13.666 0.019
2456479.70592536 13.67 0.02
2457272.58666747 13.653 0.022
2456563.57868992 13.663 0.023
2456514.70186303 13.725 0.04
