HJD mag emag
2455309.7589699 15.416 0.067
2455818.52390016 15.319 0.069
2456160.60001347 15.282 0.062
2456484.58745569 15.361 0.07
2456133.71639878 15.227 0.061
2456477.63061378 15.295 0.064
2456089.7007663 15.308 0.065
2456115.61282453 15.285 0.064
2455434.65834223 15.294 0.066
2456109.64102519 15.266 0.065
2456161.56627288 15.235 0.062
2456020.7677059 15.375 0.072
2456094.67810458 15.221 0.063
2456480.70307838 15.332 0.067
2456476.55561724 15.277 0.067
2455328.75649563 15.302 0.067
2456129.67719471 15.272 0.065
2456477.52743466 15.337 0.069
2456511.61833425 15.291 0.068
2456476.61999909 15.265 0.068
2456742.84715366 15.298 0.068
2456102.58549545 15.286 0.068
2456102.73475181 15.246 0.065
2456127.58678205 15.29 0.068
2456005.8355524 15.347 0.073
2456526.60220779 15.28 0.068
2457229.55223349 15.34 0.074
2456510.61628162 15.322 0.072
2457229.74547919 15.366 0.079
2456114.62605421 15.209 0.064
2456464.77626912 15.309 0.069
2455829.59314994 15.34 0.076
2456512.63053775 15.247 0.068
2455844.54941545 15.332 0.072
2456734.80947703 15.317 0.074
2456538.59069138 15.345 0.075
2456477.57984695 15.308 0.07
2456095.63274054 15.222 0.065
2456106.7700705 15.253 0.068
2456162.64197332 15.199 0.066
2456536.5384378 15.261 0.069
2456132.64440217 15.278 0.071
2455794.69893252 15.239 0.069
2456804.7066316 15.31 0.08
