HJD mag emag
2455309.7589699 12.894 0.01
2456133.71639878 13.028 0.01
2455434.65834223 13.109 0.01
2456161.56627288 12.899 0.01
2455328.75649563 12.89 0.01
2456464.77626912 13.171 0.01
2456095.63274054 12.872 0.01
2456106.7700705 12.888 0.01
2456536.5384378 12.838 0.01
2456537.6098039 13.159 0.011
2456745.89754341 12.957 0.01
2456132.64440217 12.801 0.01
2456790.65793362 12.907 0.01
2456113.58834037 12.805 0.01
2456125.72347952 12.799 0.01
2455794.69893252 12.792 0.01
2456806.71366909 12.968 0.01
2455858.51018585 13.185 0.011
2456144.6836307 12.877 0.01
2456573.49646966 12.854 0.01
2456804.7066316 13.14 0.019
2457225.505621 12.858 0.01
2457273.56285804 12.989 0.01
2457242.60842835 12.73 0.01
2455834.55712109 13.165 0.013
2456510.48315386 12.896 0.01
2456479.70592536 12.755 0.01
