HJD mag emag
2455309.7589699 14.3 0.025
2455818.52390016 14.284 0.027
2456160.60001347 14.233 0.024
2456484.58745569 14.271 0.027
2456133.71639878 14.259 0.026
2456115.61282453 14.266 0.026
2455434.65834223 14.228 0.026
2456020.7677059 14.23 0.026
2456094.67810458 14.197 0.025
2456480.70307838 14.214 0.025
2456476.55561724 14.146 0.024
2455328.75649563 14.274 0.027
2456129.67719471 14.271 0.026
2456511.61833425 14.25 0.027
2456476.61999909 14.24 0.026
2456102.58549545 14.178 0.025
2456102.73475181 14.208 0.026
2456127.58678205 14.205 0.026
2456526.60220779 14.185 0.025
2456510.61628162 14.206 0.026
2457229.74547919 14.174 0.027
2456114.62605421 14.203 0.026
2456464.77626912 14.203 0.025
2455829.59314994 14.244 0.028
2456512.63053775 14.224 0.027
2455844.54941545 14.265 0.029
2456095.63274054 14.132 0.026
2456162.64197332 14.194 0.028
2456536.5384378 14.247 0.028
2456537.6098039 14.215 0.028
2456745.89754341 14.205 0.028
2456132.64440217 14.257 0.028
2456479.56274835 14.217 0.027
2456113.58834037 14.231 0.028
2456125.72347952 14.18 0.026
2456806.71366909 14.169 0.028
2455858.51018585 14.194 0.028
2456573.49646966 14.159 0.028
2456804.7066316 14.142 0.046
2456479.79998416 14.174 0.03
2456146.70396897 14.128 0.04
