HJD mag emag
2455309.7589699 14.984 0.046
2455818.52390016 14.947 0.05
2456160.60001347 14.889 0.044
2456484.58745569 14.866 0.045
2456133.71639878 14.956 0.048
2456477.63061378 14.85 0.043
2456089.7007663 14.943 0.048
2456115.61282453 14.916 0.046
2455434.65834223 14.929 0.048
2456109.64102519 14.894 0.047
2456161.56627288 14.904 0.047
2456020.7677059 14.974 0.051
2456094.67810458 14.892 0.046
2456480.70307838 14.906 0.047
2456476.55561724 14.774 0.043
2455328.75649563 14.967 0.051
2456129.67719471 14.903 0.047
2456477.52743466 14.782 0.042
2456511.61833425 14.91 0.049
2456476.61999909 14.795 0.044
2456742.84715366 14.795 0.044
2456102.58549545 14.883 0.047
2456102.73475181 14.966 0.052
2456127.58678205 14.913 0.049
2456005.8355524 14.973 0.053
2456526.60220779 14.909 0.049
2457229.55223349 14.941 0.051
2456510.61628162 14.914 0.051
2457229.74547919 14.903 0.052
2456114.62605421 14.948 0.049
2456464.77626912 14.95 0.049
2455829.59314994 14.987 0.056
2456512.63053775 14.869 0.049
2455844.54941545 14.98 0.054
2456734.80947703 14.8 0.046
2456538.59069138 14.945 0.053
2456789.68879582 14.907 0.052
2456477.57984695 14.784 0.046
2456095.63274054 14.916 0.054
2456106.7700705 14.969 0.057
2456162.64197332 14.941 0.051
2456536.5384378 14.917 0.052
2456537.6098039 14.907 0.053
2456745.89754341 14.92 0.053
2456132.64440217 14.929 0.051
2456790.65793362 14.889 0.051
2456479.56274835 14.775 0.048
2456113.58834037 14.938 0.055
2456125.72347952 14.947 0.055
2455794.69893252 14.975 0.057
2456806.71366909 14.93 0.052
2455858.51018585 14.964 0.057
2456144.6836307 14.946 0.058
2456573.49646966 14.969 0.059
2456804.7066316 14.976 0.086
2457225.505621 14.849 0.051
2457273.56285804 14.907 0.055
2457242.60842835 14.866 0.068
2455834.55712109 14.898 0.067
2456479.79998416 14.894 0.064
2456536.58374851 14.85 0.058
2456510.48315386 14.789 0.054
2456146.70396897 14.911 0.064
2456424.88940529 14.804 0.071
2456479.70592536 14.896 0.059
2457272.58666747 14.891 0.068
