HJD mag emag
2455309.7589699 13.785 0.016
2456160.60001347 13.812 0.016
2456484.58745569 13.73 0.016
2456133.71639878 13.794 0.016
2456089.7007663 13.744 0.016
2455434.65834223 13.734 0.016
2456161.56627288 13.79 0.017
2456020.7677059 13.748 0.017
2456480.70307838 13.808 0.017
2456476.55561724 13.74 0.016
2455328.75649563 13.728 0.016
2456129.67719471 13.774 0.017
2456477.52743466 13.741 0.016
2456511.61833425 13.803 0.018
2456742.84715366 13.733 0.016
2456102.58549545 13.758 0.017
2456102.73475181 13.799 0.017
2456005.8355524 13.74 0.017
2456526.60220779 13.795 0.018
2457229.55223349 13.707 0.017
2456510.61628162 13.779 0.018
2456114.62605421 13.716 0.016
2456464.77626912 13.794 0.017
2456512.63053775 13.77 0.018
2455844.54941545 13.744 0.017
2456734.80947703 13.757 0.018
2456789.68879582 13.739 0.018
2456477.57984695 13.73 0.017
2456162.64197332 13.791 0.018
2456537.6098039 13.823 0.019
2456132.64440217 13.753 0.017
2456479.56274835 13.73 0.017
2456113.58834037 13.749 0.018
2456125.72347952 13.747 0.018
2455794.69893252 13.739 0.019
2456573.49646966 13.739 0.019
2456804.7066316 13.753 0.033
2457225.505621 13.704 0.019
2457273.56285804 13.71 0.019
