HJD mag emag
2456133.71639878 12.337 0.01
2455434.65834223 12.321 0.01
2456464.77626912 12.325 0.01
2455829.59314994 12.326 0.01
2455844.54941545 12.305 0.01
2456538.59069138 12.313 0.01
2456789.68879582 12.311 0.01
2456095.63274054 12.29 0.01
2456106.7700705 12.294 0.01
2456537.6098039 12.32 0.01
2456745.89754341 12.32 0.01
2456790.65793362 12.309 0.01
2456479.56274835 12.314 0.01
2456113.58834037 12.305 0.01
2456125.72347952 12.31 0.01
2455794.69893252 12.315 0.01
2455858.51018585 12.303 0.01
2456144.6836307 12.303 0.01
2456573.49646966 12.299 0.01
2457225.505621 12.302 0.01
2457242.60842835 12.1 0.01
2455834.55712109 12.237 0.01
2456479.79998416 12.262 0.01
2456536.58374851 12.265 0.01
2456146.70396897 12.276 0.01
2456479.70592536 12.258 0.01
2457272.58666747 12.253 0.01
2456563.57868992 12.237 0.01
