HJD mag emag
2455309.7589699 14.443 0.028
2455818.52390016 14.407 0.031
2456160.60001347 14.376 0.028
2456484.58745569 14.487 0.032
2456133.71639878 14.426 0.03
2456477.63061378 14.422 0.029
2456089.7007663 14.379 0.028
2456115.61282453 14.435 0.03
2455434.65834223 14.335 0.028
2456109.64102519 14.406 0.03
2456161.56627288 14.396 0.029
2456020.7677059 14.352 0.029
2456094.67810458 14.369 0.029
2456480.70307838 14.463 0.031
2456476.55561724 14.44 0.032
2455328.75649563 14.34 0.029
2456129.67719471 14.473 0.032
2456477.52743466 14.457 0.031
2456511.61833425 14.395 0.031
2456476.61999909 14.427 0.031
2456742.84715366 14.406 0.031
2456102.58549545 14.367 0.03
2456102.73475181 14.406 0.031
2456127.58678205 14.452 0.032
2456005.8355524 14.455 0.033
2456526.60220779 14.422 0.032
2457229.55223349 14.449 0.033
2456510.61628162 14.379 0.031
2457229.74547919 14.438 0.034
2456114.62605421 14.452 0.032
2456464.77626912 14.445 0.032
2455829.59314994 14.452 0.035
2456512.63053775 14.402 0.032
2455844.54941545 14.354 0.031
2456734.80947703 14.429 0.033
2456538.59069138 14.459 0.034
2456789.68879582 14.428 0.034
2456477.57984695 14.457 0.034
2456095.63274054 14.416 0.036
2456106.7700705 14.407 0.035
2456162.64197332 14.403 0.032
2456536.5384378 14.444 0.034
2456537.6098039 14.453 0.035
2456745.89754341 14.408 0.034
2456132.64440217 14.423 0.032
2456790.65793362 14.406 0.033
2456479.56274835 14.452 0.034
2456113.58834037 14.457 0.035
2456125.72347952 14.466 0.036
2455794.69893252 14.349 0.033
2456806.71366909 14.374 0.033
2455858.51018585 14.381 0.034
2456144.6836307 14.46 0.038
2456573.49646966 14.441 0.036
2457273.56285804 14.457 0.037
2455834.55712109 14.39 0.04
2456479.79998416 14.452 0.042
2456536.58374851 14.398 0.038
2456510.48315386 14.392 0.037
2456146.70396897 14.39 0.042
2456424.88940529 14.443 0.053
2456479.70592536 14.478 0.043
2456563.57868992 14.36 0.051
