HJD mag emag
2456477.63061378 14.364 0.028
2456109.64102519 14.352 0.029
2456020.7677059 14.355 0.029
2456480.70307838 14.342 0.028
2456476.55561724 14.333 0.029
2455328.75649563 14.384 0.03
2456129.67719471 14.364 0.029
2456477.52743466 14.347 0.028
2456476.61999909 14.348 0.029
2456742.84715366 14.359 0.029
2456102.58549545 14.35 0.029
2456102.73475181 14.378 0.03
2456510.61628162 14.362 0.03
2456114.62605421 14.409 0.03
2455829.59314994 14.401 0.033
2456734.80947703 14.379 0.031
2456789.68879582 14.408 0.033
2456095.63274054 14.338 0.034
2456162.64197332 14.421 0.032
2456537.6098039 14.422 0.033
2456745.89754341 14.419 0.033
2456132.64440217 14.396 0.031
2456790.65793362 14.405 0.033
2456479.56274835 14.356 0.031
2456113.58834037 14.394 0.033
2455794.69893252 14.405 0.035
2456806.71366909 14.427 0.034
2455858.51018585 14.408 0.034
2456144.6836307 14.47 0.038
2456573.49646966 14.407 0.035
2456804.7066316 14.49 0.063
2457225.505621 14.434 0.036
2457273.56285804 14.466 0.038
2457242.60842835 14.209 0.037
2455834.55712109 14.421 0.04
2456479.79998416 14.432 0.04
2456536.58374851 14.426 0.038
2456510.48315386 14.42 0.036
2456146.70396897 14.464 0.048
2456424.88940529 14.576 0.064
2456479.70592536 14.425 0.042
2457272.58666747 14.457 0.043
2456563.57868992 14.514 0.056
2456514.70186303 14.484 0.062
