HJD mag emag
2455309.7589699 14.799 0.039
2455818.52390016 14.724 0.04
2456160.60001347 14.745 0.038
2456484.58745569 14.748 0.04
2456133.71639878 14.706 0.037
2456477.63061378 14.721 0.037
2456089.7007663 14.733 0.038
2456115.61282453 14.75 0.039
2455434.65834223 14.699 0.039
2456109.64102519 14.767 0.041
2456161.56627288 14.75 0.039
2456020.7677059 14.729 0.04
2456094.67810458 14.777 0.041
2456480.70307838 14.802 0.041
2456476.55561724 14.772 0.042
2455328.75649563 14.702 0.039
2456129.67719471 14.727 0.04
2456477.52743466 14.787 0.041
2456511.61833425 14.798 0.043
2456476.61999909 14.756 0.04
2456742.84715366 14.77 0.041
2456102.58549545 14.758 0.041
2456102.73475181 14.753 0.041
2456127.58678205 14.753 0.042
2456005.8355524 14.786 0.043
2456526.60220779 14.768 0.042
2457229.55223349 14.724 0.042
2456510.61628162 14.776 0.044
2457229.74547919 14.731 0.044
2456114.62605421 14.724 0.039
2456464.77626912 14.79 0.042
2455829.59314994 14.741 0.044
2456512.63053775 14.801 0.044
2455844.54941545 14.728 0.042
2456734.80947703 14.79 0.045
2456538.59069138 14.783 0.044
2456789.68879582 14.77 0.045
2456477.57984695 14.805 0.045
2456106.7700705 14.73 0.048
2456162.64197332 14.776 0.044
2456536.5384378 14.782 0.044
2456537.6098039 14.8 0.047
2456745.89754341 14.775 0.045
2456132.64440217 14.739 0.042
2456790.65793362 14.789 0.046
2456806.71366909 14.792 0.048
2455858.51018585 14.755 0.046
2456144.6836307 14.705 0.044
2456804.7066316 14.79 0.08
2457273.56285804 14.774 0.047
2456146.70396897 14.861 0.065
