HJD mag emag
2455309.7589699 12.507 0.01
2455818.52390016 12.403 0.01
2456160.60001347 12.439 0.01
2456484.58745569 12.431 0.01
2456133.71639878 12.425 0.01
2456477.63061378 12.421 0.01
2456089.7007663 12.439 0.01
2456115.61282453 12.434 0.01
2455434.65834223 12.364 0.01
2456109.64102519 12.426 0.01
2456161.56627288 12.441 0.01
2456020.7677059 12.468 0.01
2456094.67810458 12.43 0.01
2456480.70307838 12.396 0.01
2456476.55561724 12.39 0.01
2455328.75649563 12.436 0.01
2456129.67719471 12.382 0.01
2456477.52743466 12.417 0.01
2456511.61833425 12.402 0.01
2456476.61999909 12.422 0.01
2456742.84715366 12.426 0.01
2456102.58549545 12.436 0.01
2456102.73475181 12.395 0.01
2456127.58678205 12.455 0.01
2456005.8355524 12.488 0.01
2456526.60220779 12.409 0.01
2457229.55223349 12.372 0.01
2456510.61628162 12.367 0.01
2457229.74547919 12.375 0.01
2456114.62605421 12.404 0.01
2456464.77626912 12.381 0.01
2455829.59314994 12.346 0.01
2456512.63053775 12.369 0.01
2455844.54941545 12.333 0.01
2456734.80947703 12.419 0.01
2456538.59069138 12.354 0.01
2456789.68879582 12.369 0.01
2456095.63274054 12.28 0.01
2456537.6098039 12.324 0.01
2456745.89754341 12.3 0.01
2456790.65793362 12.377 0.01
2456804.7066316 12.401 0.01
