HJD mag emag
2455818.52390016 14.765 0.043
2456160.60001347 14.791 0.04
2456133.71639878 14.744 0.04
2456477.63061378 14.802 0.041
2456089.7007663 14.808 0.041
2456115.61282453 14.755 0.04
2455434.65834223 14.75 0.041
2456109.64102519 14.816 0.043
2456161.56627288 14.773 0.041
2456020.7677059 14.723 0.04
2456094.67810458 14.783 0.042
2456480.70307838 14.77 0.041
2456476.55561724 14.759 0.042
2455328.75649563 14.773 0.043
2456129.67719471 14.807 0.042
2456477.52743466 14.718 0.039
2456511.61833425 14.815 0.044
2456476.61999909 14.782 0.042
2456742.84715366 14.743 0.041
2456102.58549545 14.79 0.042
2456102.73475181 14.799 0.043
2456127.58678205 14.784 0.043
2456526.60220779 14.785 0.044
2457229.55223349 14.794 0.046
2456510.61628162 14.835 0.047
2457229.74547919 14.686 0.043
2456114.62605421 14.77 0.042
2456464.77626912 14.795 0.042
2456512.63053775 14.758 0.044
2455844.54941545 14.765 0.044
2456734.80947703 14.734 0.043
2456789.68879582 14.776 0.045
2456477.57984695 14.693 0.044
2456095.63274054 14.819 0.052
2456106.7700705 14.723 0.046
2456536.5384378 14.804 0.048
2456537.6098039 14.735 0.045
2456745.89754341 14.791 0.047
2456132.64440217 14.778 0.044
2456790.65793362 14.759 0.044
2456479.56274835 14.759 0.045
2456125.72347952 14.79 0.048
2456806.71366909 14.784 0.045
2456144.6836307 14.789 0.051
2455834.55712109 14.711 0.058
2456536.58374851 14.762 0.05
2456510.48315386 14.784 0.05
2456146.70396897 14.735 0.055
2456479.70592536 14.741 0.05
