HJD mag emag
2455309.7589699 13.54 0.013
2455818.52390016 13.446 0.013
2456160.60001347 13.406 0.012
2456484.58745569 13.427 0.013
2456133.71639878 13.415 0.012
2456477.63061378 13.424 0.012
2456089.7007663 13.389 0.012
2456115.61282453 13.316 0.011
2455434.65834223 13.412 0.012
2456109.64102519 13.417 0.013
2456161.56627288 13.382 0.012
2456020.7677059 13.395 0.012
2456094.67810458 13.44 0.013
2456480.70307838 13.453 0.013
2456476.55561724 13.454 0.013
2455328.75649563 13.4 0.012
2456129.67719471 13.347 0.012
2456477.52743466 13.422 0.013
2456511.61833425 13.439 0.013
2456476.61999909 13.424 0.013
2456742.84715366 13.47 0.013
2456102.58549545 13.454 0.013
2456102.73475181 13.354 0.012
2456127.58678205 13.455 0.014
2456005.8355524 13.394 0.013
2456526.60220779 13.423 0.013
2457229.55223349 13.462 0.014
2456510.61628162 13.466 0.014
2457229.74547919 13.468 0.014
2456114.62605421 13.334 0.012
2456464.77626912 13.38 0.012
2455829.59314994 13.418 0.014
2456512.63053775 13.417 0.013
2455844.54941545 13.452 0.014
2456734.80947703 13.431 0.014
2456538.59069138 13.449 0.014
2456789.68879582 13.426 0.014
2456095.63274054 13.458 0.016
2456106.7700705 13.434 0.015
2456162.64197332 13.378 0.013
2456536.5384378 13.491 0.014
2456537.6098039 13.471 0.014
2456745.89754341 13.437 0.014
2456790.65793362 13.396 0.014
2456479.56274835 13.398 0.014
2456113.58834037 13.367 0.013
2456125.72347952 13.384 0.014
2455794.69893252 13.415 0.014
2456806.71366909 13.397 0.014
2455858.51018585 13.424 0.014
2456144.6836307 13.361 0.014
2456573.49646966 13.423 0.015
2456804.7066316 13.306 0.023
2457225.505621 13.496 0.016
2457242.60842835 13.352 0.018
2455834.55712109 13.469 0.02
2456479.79998416 13.459 0.018
2456510.48315386 13.457 0.016
2456146.70396897 13.46 0.019
2456424.88940529 13.476 0.024
2457272.58666747 13.468 0.019
2456563.57868992 13.57 0.023
2456514.70186303 13.404 0.027
