HJD mag emag
2455309.7589699 14.001 0.019
2455818.52390016 14.044 0.022
2456160.60001347 14.028 0.02
2456484.58745569 13.968 0.02
2456133.71639878 13.975 0.02
2456477.63061378 13.935 0.019
2456089.7007663 13.958 0.019
2456115.61282453 13.938 0.019
2456109.64102519 13.97 0.02
2456161.56627288 14.044 0.021
2456020.7677059 13.979 0.021
2456094.67810458 13.953 0.02
2456480.70307838 14.02 0.021
2456476.55561724 13.993 0.021
2455328.75649563 13.99 0.021
2456129.67719471 14.022 0.021
2456477.52743466 13.955 0.02
2456511.61833425 14.021 0.022
2456476.61999909 13.914 0.02
2456742.84715366 13.975 0.021
2456102.58549545 13.984 0.021
2456102.73475181 14.021 0.021
2456127.58678205 13.936 0.02
2456005.8355524 13.947 0.021
2456526.60220779 13.991 0.021
2457229.55223349 13.963 0.022
2456510.61628162 14.013 0.022
2457229.74547919 14.016 0.024
2456114.62605421 13.95 0.021
2456464.77626912 13.947 0.021
2456512.63053775 13.989 0.022
2455844.54941545 13.925 0.02
2456734.80947703 13.954 0.022
2456538.59069138 13.91 0.021
2456789.68879582 13.943 0.022
2456095.63274054 13.948 0.02
2456106.7700705 13.984 0.022
2456162.64197332 13.921 0.021
2456536.5384378 14.029 0.023
2456537.6098039 13.976 0.022
2456745.89754341 13.92 0.021
2456132.64440217 14 0.023
2456790.65793362 13.942 0.022
2456479.56274835 13.938 0.022
2456125.72347952 13.914 0.022
2455794.69893252 13.892 0.021
2456806.71366909 13.895 0.021
2456144.6836307 13.891 0.023
2456573.49646966 13.922 0.022
2456804.7066316 13.967 0.023
2457225.505621 13.912 0.023
2457273.56285804 13.879 0.024
2457242.60842835 14.051 0.032
