HJD mag emag
2455309.7589699 15.475 0.071
2456160.60001347 15.414 0.07
2456484.58745569 15.309 0.069
2456133.71639878 15.365 0.069
2456477.63061378 15.3 0.063
2456089.7007663 15.363 0.069
2456115.61282453 15.405 0.072
2455434.65834223 15.335 0.069
2456109.64102519 15.347 0.071
2456161.56627288 15.438 0.075
2456020.7677059 15.272 0.067
2456094.67810458 15.37 0.072
2456480.70307838 15.321 0.067
2456476.55561724 15.333 0.071
2455328.75649563 15.359 0.072
2456129.67719471 15.372 0.07
2456477.52743466 15.355 0.07
2456511.61833425 15.298 0.069
2456476.61999909 15.321 0.068
2456742.84715366 15.299 0.067
2456102.58549545 15.407 0.076
2456102.73475181 15.344 0.071
2456127.58678205 15.376 0.074
2456526.60220779 15.405 0.075
2456510.61628162 15.38 0.075
2457229.74547919 15.261 0.072
2456114.62605421 15.356 0.072
2456464.77626912 15.342 0.07
2455829.59314994 15.392 0.079
2456512.63053775 15.303 0.071
2455844.54941545 15.3 0.072
2456734.80947703 15.274 0.072
2456538.59069138 15.335 0.074
2456477.57984695 15.307 0.072
2456095.63274054 15.307 0.074
2456162.64197332 15.343 0.078
2456536.5384378 15.27 0.07
2456537.6098039 15.273 0.072
2456745.89754341 15.269 0.072
2456132.64440217 15.344 0.073
2456790.65793362 15.288 0.074
2456479.56274835 15.3 0.071
2456113.58834037 15.343 0.076
2456125.72347952 15.362 0.076
2455794.69893252 15.364 0.081
2456806.71366909 15.258 0.074
2455858.51018585 15.353 0.079
2456573.49646966 15.249 0.075
2457273.56285804 15.418 0.085
2457242.60842835 15.901 0.167
2456479.79998416 15.266 0.08
