HJD mag emag
2455309.7589699 14.005 0.019
2455818.52390016 13.978 0.021
2456160.60001347 13.991 0.019
2456484.58745569 13.926 0.019
2456133.71639878 13.944 0.019
2456477.63061378 13.916 0.018
2456089.7007663 13.938 0.019
2456115.61282453 13.915 0.019
2455434.65834223 13.951 0.02
2456109.64102519 13.949 0.02
2456161.56627288 13.986 0.02
2456020.7677059 13.981 0.021
2456094.67810458 13.922 0.019
2456480.70307838 13.983 0.02
2456476.55561724 13.939 0.02
2455328.75649563 13.943 0.02
2456129.67719471 13.981 0.02
2456477.52743466 13.945 0.02
2456511.61833425 14.011 0.022
2456476.61999909 13.897 0.02
2456742.84715366 13.951 0.02
2456102.58549545 13.956 0.021
2456102.73475181 13.974 0.021
2456127.58678205 13.925 0.02
2456005.8355524 13.95 0.021
2456526.60220779 14.01 0.022
2457229.55223349 13.909 0.02
2456510.61628162 14.016 0.023
2457229.74547919 14.027 0.024
2456114.62605421 13.916 0.02
2456464.77626912 13.968 0.021
2455829.59314994 13.903 0.021
2456512.63053775 13.999 0.022
2455844.54941545 13.898 0.021
2456734.80947703 13.951 0.022
2456538.59069138 13.912 0.021
2456789.68879582 13.934 0.022
2456477.57984695 13.911 0.02
2456095.63274054 13.917 0.021
2456106.7700705 13.96 0.021
2456162.64197332 13.919 0.021
2456536.5384378 13.983 0.022
2456537.6098039 13.944 0.022
2456745.89754341 13.876 0.02
2456132.64440217 13.986 0.022
2456790.65793362 13.934 0.021
2456479.56274835 13.874 0.022
2456113.58834037 13.881 0.02
2456125.72347952 13.903 0.022
2455794.69893252 13.872 0.021
2456806.71366909 13.868 0.021
2455858.51018585 13.895 0.021
2456144.6836307 13.879 0.022
2456573.49646966 13.932 0.022
2456804.7066316 13.88 0.023
2457273.56285804 13.938 0.024
2457242.60842835 13.999 0.03
2455834.55712109 13.779 0.024
2456536.58374851 13.878 0.025
2456424.88940529 13.86 0.024
