HJD mag emag
2456742.84715366 13.609 0.015
2456102.58549545 13.678 0.016
2456510.61628162 13.805 0.018
2456162.64197332 13.653 0.017
2456132.64440217 13.684 0.017
2456790.65793362 13.673 0.017
2456479.56274835 13.778 0.02
2456113.58834037 13.769 0.018
2456125.72347952 13.714 0.018
2456806.71366909 13.66 0.017
2455858.51018585 13.686 0.017
2456144.6836307 13.756 0.02
2456573.49646966 13.814 0.02
2457225.505621 13.634 0.017
2457273.56285804 13.613 0.018
2457242.60842835 13.742 0.024
2455834.55712109 13.66 0.019
2456479.79998416 13.767 0.022
2456536.58374851 13.736 0.021
2456510.48315386 13.8 0.022
2456146.70396897 13.767 0.02
2456424.88940529 13.774 0.021
2457272.58666747 13.638 0.021
2456563.57868992 13.665 0.021
